Cyarkeb3,Gabboh,Charlene,Gannon,0.06,,,,,,,
Edw9h,Bebnett,Edwin,Bennett,0.68,,,,,,,
Laofa,Lowg,Laura,Lowe,0.77,,,,,,,
Dus5lh,Cuntp,Dustin,Cuneo,0.08,,,,,,,
Stdpjahke,Orm3,Stephanie,Orme,0.95,,,,,,,
Kz5h46h,Walk5y,Kathryn,Walker,0.73,,,,,,,
Adxm,Pe5oy,Adam,Petit,0.98,,,,,,,
Jlyb,Rwes,John,Reed,0.67,,,,,,,
Ms4ismo,Ga9ued,Mariano,Gaines,0.95,,,,,,,
Del0tez,Wukdpj,Delores,Wilson,0.89,,,,,,,
Heatjdt,Lpnv,Heather,Long,0.6,,,,,,,
Grs8f,La2regvr,Graig,Lawrence,0.69,,,,,,,
Mayn4e,Ss80,Mathew,Saul,0.66,,,,,,,
Irwk2,Joghs9n,Irene,Johnson,0.7,,,,,,,
Raion,Gonz2lqs,Ramon,Gonzales,0.7,,,,,,,
Abg5,Valsxes,Anne,Valadez,0.54,,,,,,,
Awton,Bihvg,Aaron,Bibbs,0.92,,,,,,,
Jamtw,Brrjnab,James,Brennan,0.9,,,,,,,
Edwa5q,Ka7o,Edward,Kaul,0.76,,,,,,,
Marh84,Mit3d,Margie,Moyes,0.97,,,,,,,
Grsd,Grrwndoid,Greg,Greenwood,0.6,,,,,,,
Drgn9r,W5ihmr,Debbie,Wright,0.73,,,,,,,
Greg8vy,Boligget,Gregory,Bolinger,0.86,,,,,,,
Alfemqirrec,Mcd9balc,Alfemalered,Mcdonald,0.06,,,,,,,
Daey,Baeeu,Dawn,Batey,0.81,,,,,,,
Rosskls,Bervavoj,Rosalie,Bergevin,0.94,,,,,,,
Pzrsy,Mawyij,Patsy,Martin,0.1,,,,,,,
Palk,Wr8bkr,Paul,Wright,0.017842122,,,,,,,
Jer6o,Franoojn,Jerri,Franklin,0.85,,,,,,,
Scutt,Edp8nqk,Scott,Espinal,0.74,,,,,,,
Ste0kz,Paef,Stella,Parr,0.08,,,,,,,
Lijzq,Bro3n,Linda,Brown,0.04,,,,,,,
May6bww,Stsjlham,Matthew,Stahlman,0.75,,,,,,,
Dard9e,Hzrfia,Darcie,Harris,0.97,,,,,,,
Franxqd,Bainnrustd,Frances,Bainbridge,0.71,,,,,,,
Elcr,Mpp5r,Elva,Moore,0.76,,,,,,,
Tnejmz,Wic2,Thelma,Wise,0.54,,,,,,,
Jebnivrmaleer,Sh8kta,Jennifemaleer,Shultz,0.57,,,,,,,
Cabvr,Jphkw9n,Candy,Johnson,0.003926371,,,,,,,
Ridh,Ranealp,Rick,Randall,0.06,,,,,,,
Rodxmje,Bivfd,Roxanne,Biggs,0.59,,,,,,,
Joad,Hahk9jds,Jose,Hammonds,0.62,,,,,,,
Aloh9kdo,Powei8,Alphonso,Powell,0.53,,,,,,,
Micyzen,Rox5,Michael,Rose,0.55,,,,,,,
Cewar,Maftoh,Cesar,Martin,0.62,,,,,,,
Ri73,Ca5rukk,Rita,Carroll,0.96,,,,,,,
Strphanpe,Mooo3,Stephanie,Mills,0.94,,,,,,,
Ma46,Mise,Mary,Mize,0.89,,,,,,,
Bryrc,Stwqwgt,Bruce,Stewart,0.57,,,,,,,
Rpbee6,Grlmws,Robert,Grimes,0.89,,,,,,,
Tpb,Cracw8,Tom,Craven,0.07,,,,,,,
Ir6hw,Skioow4h,Irene,Skillern,0.75,,,,,,,
J8mjb,Cohort,Jimmy,Conley,0.7,,,,,,,
Lilk8ab,Valehs8xla,Lillian,Valenzuela,0.04,,,,,,,
Alifkz,Lyobd,Alicia,Lyons,0.8,,,,,,,
Brixhba,Sagsf4,Brianna,Savage,0.83,,,,,,,
Falkkj,Jacisih,Fallon,Jackson,0.05,,,,,,,
Je3dixa,Smaerr,Jessica,Smartt,0.6,,,,,,,
Jsnnivwmslerr,Sandysd,Jennifemaleer,Sanchez,0.61,,,,,,,
Dzdud,Meave,David,Meads,0.87,,,,,,,
Greg9ay,Behde,Gregory,Beyer,0.06,,,,,,,
Str0gsn,Harf0hg,Stephen,Harding,0.53,,,,,,,
Mltrns,Ma30n2,Morris,Marone,0.5,,,,,,,
Jukjd,Hayjfx,Julia,Haynes,0.84,,,,,,,
Als5,Mafidpn,Alan,Madison,0.86,,,,,,,
Jejnifsnslrer,Rossoss,Jennifemaleer,Rosalez,0.89,,,,,,,
Dobjz,Peg3z,Donna,Perez,0.5,,,,,,,
Tettckl,Cat5,Terrell,Carr,0.76,,,,,,,
Jogo,Ar0ikw,John,Arline,0.76,,,,,,,
Csgi,Gaknk2,Carl,Gamble,0.64,,,,,,,
Liuddez,Berr7jook,Lourdes,Berryhill,0.1,,,,,,,
Colo3eh,S5ilws,Colleen,Stokes,0.016363799,,,,,,,
Jerdu,Hatriq8n,Jerry,Harrison,0.05,,,,,,,
Dab8s,Bs8oey,David,Bailey,0.71,,,,,,,
Geoevr,Cof,George,Cox,0.71,,,,,,,
Geraodube,Bi55pj,Geraldine,Burton,0.93,,,,,,,
Ldo,Richztxxon,Leo,Richardson,0.011054202,,,,,,,
Che28l,Kimh,Cheryl,King,0.03,,,,,,,
Rutl,Drers,Ruth,Drees,0.78,,,,,,,
Eoaid,Coutji7ef,Elsie,Cournoyer,0.06,,,,,,,
Dqnu49,Pa0ohrau,Daniel,Papineau,0.87,,,,,,,
Wk,W9ls9v,Wm,Wilson,0.94,,,,,,,
Eros,Bpht,Eric,Bott,0.83,,,,,,,
Sse3ha,Stte94,Serena,Steele,0.54,,,,,,,
Lawe2nvs,Ahderws,Lawrence,Andrews,0.62,,,,,,,
Detbk4,Hestg3,Debbie,Hearne,0.56,,,,,,,
Dwgod,Frqmlkib,David,Franklin,0.59,,,,,,,
Elussbe5j,Fas2nu,Elizabeth,Fasano,0.9,,,,,,,
Chrksropner,Wilaih,Christopher,Wilson,0.63,,,,,,,
Frefsricm,Marwnzll,Frederick,Marshall,1,,,,,,,
Deslrzd,Stoogd,Desiree,Stolte,0.57,,,,,,,
Lol98e,Ta7lof,Lillie,Taylor,0.51,,,,,,,
Jod3,Jomsq,Jose,Jones,0.58,,,,,,,
Pat49de,Prwfr,Patrice,Pratt,0.79,,,,,,,
Dwn0ae,Kold,Denise,Klos,0.91,,,,,,,
Basbsra,Roboks0n,Barbara,Robinson,0.75,,,,,,,
Enan9wo,Bkafleekl,Emanuel,Blackwell,0.5,,,,,,,
Glot7w,Gsgge,Gloria,Gagne,0.83,,,,,,,
Mzfu,Edhst,Mary,Edgar,0.64,,,,,,,
Ekixzbe4h,He4fefa,Elizabeth,Herrera,1,,,,,,,
Tikoyvy,Chabrt,Timothy,Chaney,0.51,,,,,,,
Pau8,Dag7c,Paul,Davis,0.82,,,,,,,
Toxr,Mox4z,Todd,Moses,0.07,,,,,,,
Jocroym,Kijn,Jocelyn,King,0.76,,,,,,,
Clqtm,Pet34zfn,Clark,Petersen,0.58,,,,,,,
Shs49m,Fuoke4,Sharon,Fuller,0.62,,,,,,,
Salba6l5e,Babz8,Salvatore,Bandy,0.62,,,,,,,
Frqnxoq,Bayjr,Francis,Bayne,0.63,,,,,,,
Jadim,Mooer,Jason,Moore,0.92,,,,,,,
Elx9s,Huea,Elvia,Huss,0.71,,,,,,,
Erbestlne,Bladjbyrn,Ernestine,Blackburn,0.64,,,,,,,
Mrove,Stjogh,Melva,Stjohn,0.72,,,,,,,
R8ctzrr,Grssg,Richard,Grady,0.74,,,,,,,
Stepndj,Hoos,Stephen,Hood,0.91,,,,,,,
Ridyz4d,Tay0oe,Richard,Taylor,0.58,,,,,,,
Bedy,Cla4n,Beau,Clark,0.63,,,,,,,
Domsk5,Icsz,Donald,Ives,0.68,,,,,,,
Trdhr,Mcdowwou,Trent,Mcdowell,0.07,,,,,,,
Cimrr,Blsl9ck,Cindy,Blalock,0.65,,,,,,,
Sheupa,Mu5cy3lk,Sheila,Mitchell,0.97,,,,,,,
Trj8,Hoebrs,Troy,Hodges,0.55,,,,,,,
Will9zu,Kahwn,William,Kagan,0.54,,,,,,,
Chw5ies,Feoyrn,Charles,Felten,0.96,,,,,,,
Rixhsws,Snlwfrn,Richard,Snowden,0.51,,,,,,,
Antdlicw,Glwjg,Angelica,Glenn,0.91,,,,,,,
Mild5qd,Mabys,Mildred,Mantz,0.08,,,,,,,
Roazkir,Fostx5,Rosalie,Foster,0.92,,,,,,,
Eoizwbe4b,Metw5z,Elizabeth,Meyers,0.92,,,,,,,
Mqwu,Sijpd0j,Mary,Simpson,0.94,,,,,,,
Catjj,Velx5dr,Cathy,Velarde,0.92,,,,,,,
Trasy,Firlrw,Tracy,Fields,0.83,,,,,,,
Robesy,Ricne4,Robert,Ricker,0.06,,,,,,,
Kenb1tn,Laew8n,Kenneth,Lawson,0.75,,,,,,,
Oohs,Beasgekaleotd,Olga,Bradfemaleord,0.98,,,,,,,
Frsnvisg9,Rashkd,Francisco,Rashid,0.05,,,,,,,
Baebdrs,Cokye,Barbara,Combs,0.86,,,,,,,
Fe46,Dabls,Fern,Davis,0.94,,,,,,,
Srablwu,Warmv5,Stanley,Warner,0.009305416,,,,,,,
Kae4b,Bewcrf,Karen,Besser,0.71,,,,,,,
Roycr,Msdribsl,Royce,Madrigal,0.64,,,,,,,
Kqm,Paddh,Ken,Paden,0.82,,,,,,,
Ronwqt,S5epjrns,Robert,Stephens,0.83,,,,,,,
Tedsu,Ks8,Terry,Kay,1,,,,,,,
Thijad,Fudkw,Thomas,Field,0.08,,,,,,,
Apw8o,Grnynjee,April,Genthner,0.66,,,,,,,
Wahss,Whi6kfr,Wanda,Whitmer,0.73,,,,,,,
Te45bxe,Haftie8,Terence,Hartley,0.61,,,,,,,
Kirr,Andtwas,Kira,Andress,0.72,,,,,,,
Takzfx,Sas755,Tamara,Sawyer,0.65,,,,,,,
Mabj,Ha4e3n,Mark,Harden,0.9,,,,,,,
Mzrgyr,Habx0ek,Margie,Hancock,0.58,,,,,,,
Kath3tijr,Blue,Katherine,Boyd,0.6,,,,,,,
S8e,Geigve,Sue,George,0.77,,,,,,,
Nem0,Fqr6,Nell,Farr,0.78,,,,,,,
Janj5,D3f,Jamie,Day,0.6,,,,,,,
Jsm6d,Wdhwf,James,Weber,0.53,,,,,,,
Helxu,C9d,Helen,Cox,0.63,,,,,,,
Lrwn,Harrundt0n,Leah,Harrington,0.51,,,,,,,
Rosqrol,Peids,Rosario,Price,0.95,,,,,,,
Suzzm,Spsfma,Susan,Sparks,0.74,,,,,,,
The5xsz,P0wenk,Theresa,Powell,0.8,,,,,,,
Aub4ey,Willpqnw,Aubrey,Williams,0.06,,,,,,,
Rrbecvq,Gird0n,Rebecca,Gordon,0.05,,,,,,,
Guv0,Drukkonr,Gino,Drummond,1,,,,,,,
Edww5d,Hogwn,Edward,Hogan,0.93,,,,,,,
Chrisy0na,Scor7,Christina,Scott,0.55,,,,,,,
Jusyin,Peucq,Justin,Price,0.51,,,,,,,
Cna5kdz,Edwz6ss,Charles,Edwards,0.98,,,,,,,
Brp0l,Whitwpfgh,Brook,Whitworth,0.84,,,,,,,
Mqri9b,Bamr5,Marion,Baker,0.78,,,,,,,
Ma4ga4st,Peffr,Margaret,Perry,0.6,,,,,,,
Pat9,Hemty,Paul,Henry,1,,,,,,,
Hem6g,Rodaj,Henry,Rowan,0.64,,,,,,,
Sao,Rosvg,Sam,Roach,0.63,,,,,,,
Wak7er,B8tgis,Walter,Burgos,1,,,,,,,
Dad0r,Mo4ywn,David,Morgan,0.84,,,,,,,
Deeamk,Hofekal3fehaleman,Deeann,Hofemalefemaleman,0.67,,,,,,,
M8cksloe,Corn57g,Michelle,Cornett,0.58,,,,,,,
La5fu,Miorw,Larry,Moore,0.99,,,,,,,
Frsnx8b4,M9j6x,Francine,Mintz,0.78,,,,,,,
Chros,Besalry,Chris,Beasley,1,,,,,,,
Lyhva,Kyns,Lynda,Kunz,0.88,,,,,,,
Coufe,Palber,Clyde,Palmer,0.011290736,,,,,,,
Kojbetmy,Harl9n,Kimberly,Harmon,0.08,,,,,,,
Felofu2,Kju6won,Felicia,Knutson,0.07,,,,,,,
Salu3l,Bakrd,Samuel,Baker,0.62,,,,,,,
Chrid67ja,Ribinx0m,Christina,Robinson,0.81,,,,,,,
Pbok8p,H9kr,Philip,Hilt,0.74,,,,,,,
Dagc,Clihtij,Dave,Clinton,0.07,,,,,,,
Eyd,Bhl8,Eva,Bull,0.7,,,,,,,
Karc,Rxq,Kara,Rea,0.72,,,,,,,
Vesq,Chisojn,Vera,Chisolm,0.75,,,,,,,
Mz4ipj,Jtwb,Marion,Juan,0.04,,,,,,,
Rlbcfg,Obwal,Robert,Oneal,0.92,,,,,,,
Natafnz,Lkc,Natasha,Lin,0.05,,,,,,,
Jofk5s,Housk,Jovita,Houck,0.94,,,,,,,
Erj3xy,Lunsfensisord,Ernest,Lunsfemaleord,0.08,,,,,,,
Le0h,Br0en,Leon,Brown,0.83,,,,,,,
Jos6,L3jeyje,Jose,Lejeune,0.55,,,,,,,
Mich3ql,Winkrl,Micheal,Winkel,0.79,,,,,,,
Wilkuah,Bosr,William,Bost,0.55,,,,,,,
Michaeu,Wojrpwies,Michael,Wojtowicz,0.74,,,,,,,
Youv5,Grewn,Young,Green,0.93,,,,,,,
Mwh,Reqf,Meg,Read,0.98,,,,,,,
Thohsd,Binbjzm,Thomas,Bingham,0.57,,,,,,,
Elizacd4h,Hse8s,Elizabeth,Harms,0.06,,,,,,,
Ral9v,Br8n8,Ralph,Bruno,0.06,,,,,,,
Debua,Cja0kwm,Debra,Chapman,0.97,,,,,,,
Brtsy,Boqnswet,Betsy,Blansett,0.77,,,,,,,
Mikrted,Lew0s,Mildred,Lewis,0.08,,,,,,,
Jsgqu2line,Bropks,Jacqueline,Brooks,0.81,,,,,,,
Saudtx,Ver2w,Sandra,Veras,0.83,,,,,,,
Elizah2rj,Haqknhs,Elizabeth,Hawkins,0.01785318,,,,,,,
Jorh6,G9lrr,Jorge,Goods,0.85,,,,,,,
Antpmko,Sik0ha,Antonio,Simons,0.59,,,,,,,
Ma3h,Mknq7s,Mary,Minaya,0.79,,,,,,,
Wao55r,Hiws4r,Walter,Howard,0.5,,,,,,,
Chwiseopger,Dejw5,Christopher,Dever,0.1,,,,,,,
Sakr3a,Ha4vw7,Sandra,Harvey,0.65,,,,,,,
Wil99aj,Herjwksez,William,Hernandez,0.71,,,,,,,
Chrixjina,Csrjesh,Christina,Carmean,0.08,,,,,,,
G4o6ge,Esp2fsa,George,Esparza,0.88,,,,,,,
Ka5h5tg,Ayapw,Kathryn,Ayala,0.96,,,,,,,
Amv,Jogndun,Ann,Johnson,0.53,,,,,,,
Kelo5,Bloiv,Kelly,Bloom,0.75,,,,,,,
Dorz,Suoligsh,Dora,Sullivan,0.62,,,,,,,
Ssnges,Kuc44w,Sandra,Kucera,0.9,,,,,,,
Jesda,Bribwne5,Jesse,Brubaker,0.81,,,,,,,
K3vkk,Jorrxm,Kevin,Jordan,0.51,,,,,,,
Es5k,Goecsn,Earl,Gordan,0.87,,,,,,,
Shw4on,Welx7,Sharon,Welch,0.8,,,,,,,
Mariir,Maerkn,Marion,Martin,0.73,,,,,,,
Mzrn,Grubrswod,Mary,Grunewald,0.78,,,,,,,
Mqryafn,Hsr,Maryann,Han,0.86,,,,,,,
Branry,Wge3let,Brandy,Wheeler,0.78,,,,,,,
Antgphg,Ma0ods,Anthony,Maples,0.64,,,,,,,
Do7hiss,Garriq,Douglas,Garcia,0.78,,,,,,,
Phiou0,Roxr,Philip,Rose,0.63,,,,,,,
Bq4er,Chaokzh,Barry,Chapman,0.78,,,,,,,
Kenm4yn,Ral9g,Kenneth,Ralph,0.64,,,,,,,
Jenn0fwnaleee,Masw5t,Jennifemaleer,Massey,0.011637287,,,,,,,
Jivm,Schaefema9ef4malref,John,Schaefemalefemaleer,0.68,,,,,,,
Et8s,Lanr,Eric,Lane,0.6,,,,,,,
Edhw,Lans3,Edna,Lance,0.88,,,,,,,
Rosoyn,Wihv,Roslyn,Wing,0.96,,,,,,,
Ramdi,Mcc1ol,Randy,Mccall,0.79,,,,,,,
Denj8d,Robmnskn,Dennis,Robinson,0.77,,,,,,,
Mufjeqk,Dufzn,Micheal,Dugan,0.98,,,,,,,
Jerivs,Co6uj,Jerome,Corum,0.66,,,,,,,
Dsv9r,Ne4sr,David,Neece,0.64,,,,,,,
Jon7,A9l3j,John,Allen,0.67,,,,,,,
Stephzn,Jwumww,Stephen,Jaimes,0.74,,,,,,,
Kejjy,Wokjdrkdge,Kelly,Wooldridge,0.66,,,,,,,
Beryu,Crakg,Betty,Craig,0.62,,,,,,,
Roh34t,Fl8eew,Robert,Flores,0.72,,,,,,,
Dlrox,Hoh6zb,Doris,Hoggan,1,,,,,,,
Rifbqwd,Hsok,Richard,Hall,0.82,,,,,,,
Aldj,R3ex,Alan,Reed,0.96,,,,,,,
Dagjs,Comk,David,Cook,0.51,,,,,,,
Jefemalegrmalerst,Wilk9qbs,Jefemalefemalerey,Williams,0.79,,,,,,,
Gae7,Crpber,Gary,Cromer,0.86,,,,,,,
Jefekskegejale,Pdw,Jefemalefemale,Pew,0.53,,,,,,,
Denuac,Br0fm,Denise,Brown,0.65,,,,,,,
Tonkt,W5i4yt,Tommy,Wright,0.79,,,,,,,
Dk7,Tahlie,Don,Taylor,0.98,,,,,,,
Debor3b,Kinv,Deborah,King,0.04,,,,,,,
Lo5iw,Sm8rg,Lorie,Smith,0.6,,,,,,,
Aut8ata,Minused,Augusta,Minyard,0.64,,,,,,,
Pzjel1,Dr8get,Pamela,Driver,0.52,,,,,,,
Rocu,Colpdt,Ruby,Cooley,0.94,,,,,,,
Ram0k,Pa4ked,Ralph,Parker,0.95,,,,,,,
Parricos,Wonkis5,Patricia,Winkler,0.66,,,,,,,
Shozgahs,Ryrsv,Shoshana,Ryder,0.68,,,,,,,
V8flt,Wargkw,Vicky,Waddle,0.79,,,,,,,
Chadl5d,Perfc,Charles,Perez,0.54,,,,,,,
Joan8z,Oksfa,Joshua,Ojeda,0.91,,,,,,,
Ronskc,Ga4c8w,Ronald,Garcia,0.65,,,,,,,
J9sh8w,Casruoor,Joshua,Castille,1,,,,,,,
Jw2as,Valbez,Jesse,Valdez,0.79,,,,,,,
Mokije,Cyw,Mollie,Cyr,0.56,,,,,,,
Lorfna,Fullgw,Lorena,Fuller,0.88,,,,,,,
Laerf,Egglec58n,Larry,Eggleston,0.94,,,,,,,
Sefgkp,Mofqkdx,Sergio,Morales,0.6,,,,,,,
Mutx,Dixpj,Myra,Dixon,0.71,,,,,,,
Aloxn,Galkegiv,Allan,Gallegos,0.74,,,,,,,
Raney,Chzjfl4t,Randy,Chandler,0.7,,,,,,,
Mardow,Hokks,Marcos,Hills,0.9,,,,,,,
Larer,Jsm3a,Larry,James,0.98,,,,,,,
Jqm2q,Andr5skm,James,Anderson,0.96,,,,,,,
Em90t,Mickdl,Emily,Mickel,0.84,,,,,,,
Antt9bt,Stersey,Anthony,Stewart,0.00100435,,,,,,,
Suw,Brlql,Sue,Brown,0.6,,,,,,,
Celmc,Mzb46,Celia,Maher,0.95,,,,,,,
Joa3,Dulwn2h,Jose,Dulaney,0.6,,,,,,,
Jojo,Hsck4s,John,Hacker,0.78,,,,,,,
Ayg,O4hdfa,Ann,Ortega,0.62,,,,,,,
Hukfs,Hemrh,Hulda,Henry,0.09,,,,,,,
Ridhaff,Mooneymzm,Richard,Mooneyham,0.67,,,,,,,
Clakf9s,Cf8j,Claudia,Crum,0.64,,,,,,,
Wiokism,V3ct,William,Vest,0.9,,,,,,,
Jan8d5,Ber66,Janice,Berry,0.05,,,,,,,
Gerqtc,Hlw4km,Gerard,Howell,0.84,,,,,,,
Reb2sda,Chagsevia,Rebecca,Chavarria,0.79,,,,,,,
Ajno4,Warmifm,Annie,Warnock,0.56,,,,,,,
Carn5n,Sancigsk,Carmen,Sandoval,0.59,,,,,,,
Jeaherr4,Stari,Jeanette,Stack,0.91,,,,,,,
Stevsb,Aneweson,Steven,Anderson,0.07,,,,,,,
Jenniswjalewr,Yazzu2,Jennifemaleer,Yazzie,0.71,,,,,,,
Staxwt,R8bkm,Stacey,Rubin,0.71,,,,,,,
Kathoe4n,Wartem,Kathleen,Warren,0.89,,,,,,,
Frznk,Edwarcs,Frank,Edwards,0.73,,,,,,,
Edwced,R9w,Edward,Roe,0.07,,,,,,,
Katyiewm,Ga9jrs,Kathleen,Gaines,0.1,,,,,,,
Jostpg,Landejk,Joseph,Landrum,0.62,,,,,,,
Evs,Crd3f,Eve,Crews,0.94,,,,,,,
Rabdy,Mccxbw,Randy,Mccabe,0.84,,,,,,,
Cydoi,Mcksnzuw,Cyril,Mckenzie,0.94,,,,,,,
Kwnjz,Mayhs5e,Kenna,Maynard,0.7,,,,,,,
Janfe,Miotok,James,Milton,0.79,,,,,,,
Gelrt4,Bis,George,Box,0.87,,,,,,,
Antpindtre,Ojeisb,Antoinette,Obrien,0.93,,,,,,,
Del8s,Svhaefenalecenakeer,Delia,Schaefemalefemaleer,0.6,,,,,,,
Jop,Sifenaks8ejtes,Jon,Sifemaleuentes,0.98,,,,,,,
Char8ec,B8rns,Charles,Burks,0.73,,,,,,,
Chago7e,Mitdhwoo,Charlie,Mitchell,0.84,,,,,,,
Roje,Pati8,Robt,Paton,0.06,,,,,,,
Bik9,Braj7,Bill,Brant,0.88,,,,,,,
Vanewqa,Glenm,Vanessa,Glenn,0.55,,,,,,,
Lewpa,Mktxh5kl,Lewis,Mitchell,0.87,,,,,,,
Jeanehre,Johhapk,Jeanette,Johnson,0.88,,,,,,,
Gsof,Kro8,Gale,Krom,0.56,,,,,,,
J7ahirx,Fatyss,Juanita,Farias,1,,,,,,,
Shaevea,Rodrkw8fz,Shawnta,Rodriquez,0.78,,,,,,,
Riceeg,Paemtr,Robert,Parker,0.86,,,,,,,
Mat3nrw,Keynwt,Matthew,Ketner,0.68,,,,,,,
Robw6t,Kn9a,Robert,Knox,0.96,,,,,,,
Marm,Johndon,Mary,Johnson,0.87,,,,,,,
Muchc3l,R7lat,Michael,Ruley,0.62,,,,,,,
Vifuam,Sakz2k,Vivian,Samsel,0.7,,,,,,,
Mae9a,Dsgis,Maria,Davis,1,,,,,,,
Mattbtw,L7rf,Matthew,Lutz,0.5,,,,,,,
Hec70e,D9mibtuwz,Hector,Dominguez,0.65,,,,,,,
Donhl5,W7llizjw,Donnie,Williams,0.06,,,,,,,
Stwpn3j,Nekwij,Stephen,Nelson,0.66,,,,,,,
Emkd,Ekr,Emma,Ely,0.82,,,,,,,
Cnxross,Fou4joef,Charles,Fournier,0.61,,,,,,,
Alemanwro,J3sj,Alejandro,Jean,0.76,,,,,,,
Joz4ph,Fu9k,Joseph,Fulp,0.59,,,,,,,
Lipo0e,Ssndh4w,Lillie,Sanchez,0.97,,,,,,,
Ld2if,Mu0l,Lewis,Mull,0.99,,,,,,,
Wiikoqm,Haio,William,Hall,0.57,,,,,,,
Jukkr,Romugr,Julie,Romine,0.62,,,,,,,
Wajn1,Haigw,Wayne,Haire,0.01240286,,,,,,,
Disbs,Dimkmz,Diana,Dimond,0.77,,,,,,,
Canf8,Gs6cia,Candy,Garcia,0.75,,,,,,,
Doritky,Agjew,Dorothy,Agnew,0.09,,,,,,,
Charord,Dorjxm,Charles,Dorman,0.88,,,,,,,
Checy0,T94e4d,Cheryl,Torres,0.81,,,,,,,
D4bew,Johmzlm,Debra,Johnson,0.94,,,,,,,
Cacon,Brydgt,Carol,Bryant,0.75,,,,,,,
Johh,Matt9htz,John,Martinez,0.7,,,,,,,
Mikdeee,Ward3h,Mildred,Warren,0.78,,,,,,,
Winofemsirred,Azwe8,Winifemalered,Asaro,0.1,,,,,,,
L8nrw,Tojz,Linda,Toms,0.99,,,,,,,
Grwfghen,Harf9z,Gretchen,Harris,0.06,,,,,,,
Egnir,J9nwd,Ernie,Jones,0.06,,,,,,,
Niehpoaa,Mo4bdn,Nicholas,Morgan,0.94,,,,,,,
Dxn84o,Lajr,Daniel,Lane,0.57,,,,,,,
Coyw4,P7rojggpn,Clyde,Purington,0.67,,,,,,,
Crys5ak,Har5eol,Crystal,Harrell,0.54,,,,,,,
Ricgx6d,Blwke,Richard,Blake,0.92,,,,,,,
Er8d,Lambw3t,Eric,Lambert,0.93,,,,,,,
Hsrplr,Gardj3t,Harold,Gardner,0.62,,,,,,,
Nrjx,Pl3dsznt,Nena,Pleasant,0.68,,,,,,,
Jead4,Josfpm,Jesse,Joseph,0.82,,,,,,,
Els8e,Hayzlh,Elsie,Hanson,0.09,,,,,,,
Jsnrx,Hen6erqon,James,Henderson,0.96,,,,,,,
Amsnra,Higgibb95yaj,Amanda,Higginbotham,0.6,,,,,,,
Rob3rt,Rudlr3,Robert,Rucker,0.9,,,,,,,
Jr3t7,Dezr0dhes,Jerry,Desroches,0.08,,,,,,,
Matj,So6u,Mary,Soto,0.77,,,,,,,
Lihxs,Bygj3,Linda,Byrne,0.5,,,,,,,
L3wg,Wope3ayd,Leah,Woodward,0.65,,,,,,,
N0e,Mo5h2m,Noe,Morgan,0.93,,,,,,,
Raynonc,Fa8g,Raymond,Fair,0.81,,,,,,,
Kscdh,Fu0lm6r,Karen,Fullmer,0.58,,,,,,,
Bri4j,En4rtkn,Brian,Egerton,0.71,,,,,,,
Ch5istuja,Lo9h,Christina,Long,0.51,,,,,,,
Le507,Boh2,Leroy,Bona,0.59,,,,,,,
Ch49a,Ca4rokk,Chris,Carroll,0.1,,,,,,,
Esy4loe,Bau6,Estelle,Baur,0.8,,,,,,,
Lwc9w,Krmo,Lacie,Kemp,0.71,,,,,,,
Dev6s,Rerd,Debra,Reed,0.81,,,,,,,
Ma5i3,Kiu,Maria,Kim,0.76,,,,,,,
Rwgoba,Mcfp7,Regina,Mccoy,0.9,,,,,,,
Lzrwh,Lo2f,Larry,Lowe,0.08,,,,,,,
Debvkr,Maue5r,Debbie,Maurer,0.82,,,,,,,
Briai,Bewk,Brian,Beck,0.74,,,,,,,
Rus1slk,Trzuo,Russell,Trail,0.69,,,,,,,
Mattn6e,Sorenvin,Matthew,Sorenson,0.74,,,,,,,
Jennufwkslewr,Yuqj,Jennifemaleer,Yuan,0.84,,,,,,,
Maf49h,Swwm,Martin,Swan,0.51,,,,,,,
Ronzod,Wootz,Ronald,Woods,0.88,,,,,,,
Gsrnwe6,Osork9,Garnett,Osorio,0.68,,,,,,,
Bruvw,Cox2,Bruce,Coss,1,,,,,,,
Dojhs,Anderain,Donna,Anderson,0.78,,,,,,,
Johnju4,Wokx9b,Johnnie,Wilson,0.63,,,,,,,
Efqkk,Alarv0m,Edwin,Alarcon,0.72,,,,,,,
Disnv3,Hzwkey,Dianne,Hawley,0.09,,,,,,,
Robq0,Kij5,Romeo,King,0.88,,,,,,,
Cyutbis,Huld2y,Cynthia,Hulsey,0.59,,,,,,,
And452,Waw3,Andrew,Wade,0.6,,,,,,,
Chxrkwz,Gofemalrdwmsle,Charles,Gofemalefemale,0.82,,,,,,,
Liura,Cdmavmo,Linda,Camacho,0.018292983,,,,,,,
Jefemzlwfenalrrry,Vehw,Jefemalefemalerey,Vega,0.72,,,,,,,
Shsnb9m,Nal9d,Shannon,Nalls,0.84,,,,,,,
P5te4,Krobt,Peter,Kring,0.7,,,,,,,
Angw0x,Mebf3z,Angela,Mendez,0.99,,,,,,,
Jennigem2leer,Schr03cef,Jennifemaleer,Schroeder,0.75,,,,,,,
Memfun,Cagks9n,Melvin,Carlson,0.78,,,,,,,
Ronwjf,Byeroy,Ronald,Byerly,0.9,,,,,,,
L8xa,Brucr,Lisa,Bruce,0.9,,,,,,,
Inea,Carruyu,Inez,Carruth,1,,,,,,,
Barb2tq,Sdjekp,Barbara,Schell,0.64,,,,,,,
