Levou,Margdl,Leroy,Marvel,0.51,
Yolamss,Trebpe5,Yolanda,Tremper,0.1,
Ahbrla,Yi,Angela,Yu,0.08,
Tkns,Cam0b2ll,Tina,Campbell,0.92,
Jsmez,Mcg9wan,James,Mcgowan,0.54,
Msrow,Pow4oo,Maria,Powell,0.9,
Judoyj,Velszquez,Judith,Velazquez,0.09,
Cbarlotte,Brz7b,Charlotte,Braun,0.08,
Rovetg,Le3ow,Robert,Lewis,0.5,
Debya,Bfoen,Debra,Brown,0.9,
Jefemamefekalerey,Wasnnu4n,Jefemalefemalerey,Washburn,0.1,
Ricgwrd,Corn3lk8s,Richard,Cornelius,0.82,
Micgael,Se8rz,Michael,Seitz,0.74,
Omau,Mioka,Omar,Mills,0.002074368,
Charlitte,Vegs,Charlotte,Vega,0.62,
Davif,Snoryrisge,David,Shortridge,0.81,
Micmarl,Tatlit,Michael,Taylor,0.74,
Frwdx,Ddr,Freda,Dee,0.63,
Abigxik,Prixf,Abigail,Price,0.69,
Jotj,Bermap,John,Bernal,0.69,
Jewux,Culfe3,Jesus,Culver,0.015879381,
Tjekmw,Colejsn,Thelma,Coleman,0.9,
Lwrr6,Mcgeew,Larry,Mcgrew,0.7,
Ha5old,Llljd,Harold,Lloyd,0.87,
Robet7,Br0sn,Robert,Brown,0.88,
Dahi3l,Mcdage,Daniel,Mccabe,0.82,
Ribwry,Hamuol,Robert,Hamill,0.65,
Joahis,Custodoo,Joshua,Custodio,0.56,
Jansx,Re6ee,James,Reyes,0.75,
Tuw,Pslk3r,Tia,Palmer,0.8,
Mernc,Noy5is,Merna,Norris,0.92,
Nich9lqx,Townxwmd,Nicholas,Townsend,0.55,
Margsfwt,Rant5l,Margaret,Rangel,0.58,
Jehbue,Spemxe4,Jennie,Spencer,0.82,
Rlsx,Gwvih,Rosa,Gavin,1,
Kayju,Lelhh,Kathy,Leong,0.57,
Ricga4d,Th9mqz,Richard,Thomas,0.97,
Juloi,Varhas,Julio,Vargas,0.97,
Adhkwy,Willoajs,Ashley,Williams,0.58,
Dsnuel,Arnet73,Daniel,Arnette,0.55,
Doryht,Jonss,Dorthy,Jones,0.71,
Bogvue,Cow,Bobbie,Cox,0.95,
Richsef,St5wun,Richard,Straub,0.95,
Mochael,Lo0dx,Michael,Lopez,0.69,
Aldns,Dirysm,Alena,Durham,0.66,
Fredsriek,Diwgey,Frederick,Downey,0.69,
Jennifemsieer,Wilksrwon,Jennifemaleer,Wilkerson,0.64,
Goen,Vald3w,Glen,Valdez,0.91,
Charkem3,Gankin,Charlene,Gannon,0.06,
Eesib,Benvrtt,Edwin,Bennett,0.68,
Laywa,Lo2z,Laura,Lowe,0.77,
Dusy9h,Cjnwl,Dustin,Cuneo,0.08,
S5rpjanie,O4jd,Stephanie,Orme,0.95,
Katyrhm,Walk4r,Kathryn,Walker,0.73,
Adsb,Petuf,Adam,Petit,0.98,
Jonn,Rerx,John,Reed,0.67,
Marisn8,Gaibra,Mariano,Gaines,0.95,
Delor3w,Wiosog,Delores,Wilson,0.89,
Heabhrr,Lovv,Heather,Long,0.6,
Grauh,Law5emve,Graig,Lawrence,0.69,
Marhw2,Saho,Mathew,Saul,0.66,
Irrh3,Johjs9b,Irene,Johnson,0.7,
Ralpn,Gonsalws,Ramon,Gonzales,0.7,
Anks,Valas4s,Anne,Valadez,0.54,
Aar0h,Bigns,Aaron,Bibbs,0.92,
Jamss,Brsnkan,James,Brennan,0.9,
Edqarc,Kayk,Edward,Kaul,0.76,
Maryi4,Moyrs,Margie,Moyes,0.97,
Grah,Greenq0od,Greg,Greenwood,0.6,
Debbuf,Wrignr,Debbie,Wright,0.73,
Greg94y,Bolongrr,Gregory,Bolinger,0.86,
Aofemqler4d,Mcdohqod,Alfemalered,Mcdonald,0.06,
Dawh,Ba5ey,Dawn,Batey,0.81,
Rosslie,Be4becin,Rosalie,Bergevin,0.94,
Pztau,Mar6ob,Patsy,Martin,0.1,
Pa70,Wri5ht,Paul,Wright,0.017842122,
Je4to,Frdnkkin,Jerri,Franklin,0.85,
Scoe6,Espiusl,Scott,Espinal,0.74,
Stwjla,Paer,Stella,Parr,0.08,
Lihd2,Browl,Linda,Brown,0.04,
Mat5h4w,Stanlmsn,Matthew,Stahlman,0.75,
Darfk3,Hargos,Darcie,Harris,0.97,
Frahcwa,Bainge9dge,Frances,Bainbridge,0.71,
Eota,Mo0re,Elva,Moore,0.76,
Thrkka,Wiww,Thelma,Wise,0.54,
Jennogemaoeer,Shulyc,Jennifemaleer,Shultz,0.57,
Cabc7,Johnqoj,Candy,Johnson,0.003926371,
Rigj,Randelo,Rick,Randall,0.06,
Roxsnjw,Bidga,Roxanne,Biggs,0.59,
Josr,Hzmmobfs,Jose,Hammonds,0.62,
Alphpnz0,Poeekk,Alphonso,Powell,0.53,
Michwdl,Ross,Michael,Rose,0.55,
Ceaar,Msr69n,Cesar,Martin,0.62,
Rits,Cwr5lll,Rita,Carroll,0.96,
Steohani2,Milpd,Stephanie,Mills,0.94,
Ma5g,Mixt,Mary,Mize,0.89,
Brux2,Stewwet,Bruce,Stewart,0.57,
Rob3tr,Gribew,Robert,Grimes,0.89,
Toh,Ctac3n,Tom,Craven,0.07,
Irfme,Skilletn,Irene,Skillern,0.75,
Jimmi,Clnlwu,Jimmy,Conley,0.7,
Lilkism,Valensjdla,Lillian,Valenzuela,0.04,
Alif9q,Ly9ha,Alicia,Lyons,0.8,
B4ianhq,Ssv3ge,Brianna,Savage,0.83,
Fwlkob,Jacjd9n,Fallon,Jackson,0.05,
Jeswkxa,Smsrtf,Jessica,Smartt,0.6,
Jennufemalree,Sanfgdz,Jennifemaleer,Sanchez,0.61,
Davis,M3qdx,David,Meads,0.87,
Greho5u,Brydt,Gregory,Beyer,0.06,
Srsphsn,Harsibt,Stephen,Harding,0.53,
Moer0s,Marljr,Morris,Marone,0.5,
Juoi2,Haynds,Julia,Haynes,0.84,
Alwk,Msdosob,Alan,Madison,0.86,
Jennifemqleer,Rosakwz,Jennifemaleer,Rosalez,0.89,
Donhz,Pet3s,Donna,Perez,0.5,
Te4eelo,Ca4f,Terrell,Carr,0.76,
Johb,Arluhw,John,Arline,0.76,
Cark,Gambke,Carl,Gamble,0.64,
Loutsrs,Berr7gill,Lourdes,Berryhill,0.1,
Collern,Stoo4s,Colleen,Stokes,0.016363799,
Jdtey,Harf8son,Jerry,Harrison,0.05,
Davod,Bwil47,David,Bailey,0.71,
Georve,Cov,George,Cox,0.71,
Gerakdunw,Bure0n,Geraldine,Burton,0.93,
L38,Rifha6dson,Leo,Richardson,0.011054202,
Cnetyk,Kijn,Cheryl,King,0.03,
Rutl,Dr44a,Ruth,Drees,0.78,
Elsjw,Cojrnpuer,Elsie,Cournoyer,0.06,
Dabi3k,Papin5zu,Daniel,Papineau,0.87,
Wu,Wil3in,Wm,Wilson,0.94,
Er9d,B0ty,Eric,Bott,0.83,
Sereba,Sterkd,Serena,Steele,0.54,
Lawfenfe,Andrw3x,Lawrence,Andrews,0.62,
Debb9e,Hezrjr,Debbie,Hearne,0.56,
Davnd,Frajkl8n,David,Franklin,0.59,
Elizag4yh,Fassvo,Elizabeth,Fasano,0.9,
Chtksropher,Wildkn,Christopher,Wilson,0.63,
Fred4rkxk,Marsnall,Frederick,Marshall,1,
Desi4es,Stoltr,Desiree,Stolte,0.57,
Lillid,Tay09r,Lillie,Taylor,0.51,
Jpss,J9nwd,Jose,Jones,0.58,
Patrive,Prs5t,Patrice,Pratt,0.79,
Dehisf,Koia,Denise,Klos,0.91,
Barba5a,Robinspj,Barbara,Robinson,0.75,
Enanuwo,Blackwdlj,Emanuel,Blackwell,0.5,
Glo5is,Gagyr,Gloria,Gagne,0.83,
Magh,Edgwe,Mary,Edgar,0.64,
El9zaberg,Hefrrra,Elizabeth,Herrera,1,
Timotng,Cjahdy,Timothy,Chaney,0.51,
Paip,Davoq,Paul,Davis,0.82,
Tofs,Mowws,Todd,Moses,0.07,
Jovrlun,K9bt,Jocelyn,King,0.76,
Clstm,Petera2n,Clark,Petersen,0.58,
Sharin,Fuolsr,Sharon,Fuller,0.62,
Salvay94e,Ban4y,Salvatore,Bandy,0.62,
Franxiz,Bqyjr,Francis,Bayne,0.63,
Jaxun,Mopfw,Jason,Moore,0.92,
Elv8s,Hjxa,Elvia,Huss,0.71,
Ern3syibe,Boadkbirn,Ernestine,Blackburn,0.64,
Melgz,Sth0hh,Melva,Stjohn,0.72,
Ricywrd,Gradu,Richard,Grady,0.74,
Step7rn,Ho0d,Stephen,Hood,0.91,
Richqfe,Twykot,Richard,Taylor,0.58,
B3sy,Clato,Beau,Clark,0.63,
Donale,Iv3w,Donald,Ives,0.68,
Tfrbt,Mcdos3kl,Trent,Mcdowell,0.07,
Ciney,Blellck,Cindy,Blalock,0.65,
Sh38oa,Mitxgwll,Sheila,Mitchell,0.97,
Tr0r,Hodgw3,Troy,Hodges,0.55,
Wilkisn,Kagaj,William,Kagan,0.54,
Chark4a,Fem6en,Charles,Felten,0.96,
Rivjatd,Sniwswn,Richard,Snowden,0.51,
Angemics,Glebn,Angelica,Glenn,0.91,
Mikdrer,Manyd,Mildred,Mantz,0.08,
Rosslkw,Foarsr,Rosalie,Foster,0.92,
Elizagwyh,Meysra,Elizabeth,Meyers,0.92,
Mafn,Sijpain,Mary,Simpson,0.94,
Csfhy,Velatd3,Cathy,Velarde,0.92,
Traxj,Fiwkss,Tracy,Fields,0.83,
Rlber5,Ricmer,Robert,Ricker,0.06,
Kenn5ty,Lzwzob,Kenneth,Lawson,0.75,
Olha,Bradfsmsoeord,Olga,Bradfemaleord,0.98,
Franciav0,Rasfie,Francisco,Rashid,0.05,
Barnard,Conha,Barbara,Combs,0.86,
Fe4b,Dacid,Fern,Davis,0.94,
Stank4y,Warnrd,Stanley,Warner,0.009305416,
Katwj,Bwsx3r,Karen,Besser,0.71,
Royvq,Madricwl,Royce,Madrigal,0.64,
Key,Pactn,Ken,Paden,0.82,
Rover4,Steph3bs,Robert,Stephens,0.83,
Terf6,Kzy,Terry,Kay,1,
Thonzs,Fiekf,Thomas,Field,0.08,
Ap4ok,Gen4hnee,April,Genthner,0.66,
Wansa,Wh9gker,Wanda,Whitmer,0.73,
Te4ehce,Harrlen,Terence,Hartley,0.61,
Kirq,Ancr4ss,Kira,Andress,0.72,
Tama6w,Sawyft,Tamara,Sawyer,0.65,
Mari,Haefrn,Mark,Harden,0.9,
Marg0d,Hzncici,Margie,Hancock,0.58,
Kathwron4,Bout,Katherine,Boyd,0.6,
Sys,Geo4fs,Sue,George,0.77,
Nel0,Fafy,Nell,Farr,0.78,
Jajor,Ddu,Jamie,Day,0.6,
Jamdc,Webrr,James,Weber,0.53,
Hwl3h,Cis,Helen,Cox,0.63,
Lrwg,Harrimvt0n,Leah,Harrington,0.51,
Rossri0,Prkc5,Rosario,Price,0.95,
Syaab,Spatjs,Susan,Sparks,0.74,
Tyersaa,Powsll,Theresa,Powell,0.8,
Auv5wy,Wioliamq,Aubrey,Williams,0.06,
Rebedza,G9rfin,Rebecca,Gordon,0.05,
Gun8,Drummkhd,Gino,Drummond,1,
Ed2zrr,H9vsn,Edward,Hogan,0.93,
Chrixykna,Sfprt,Christina,Scott,0.55,
Jua6im,Pric1,Justin,Price,0.51,
Charodd,Edwzrcx,Charles,Edwards,0.98,
Br0on,Whktwortk,Brook,Whitworth,0.84,
Mar8pm,Bakee,Marion,Baker,0.78,
Marhstet,Pee6y,Margaret,Perry,0.6,
Pauk,Hebtu,Paul,Henry,1,
Henr7,Rossh,Henry,Rowan,0.64,
Ssm,Rosxg,Sam,Roach,0.63,
Wamtee,Bur5os,Walter,Burgos,1,
Dabyd,Morhah,David,Morgan,0.84,
Dedsjn,Hofejslefrmaleman,Deeann,Hofemalefemaleman,0.67,
Michqloe,Corhryt,Michelle,Cornett,0.58,
Larw6,Moo55,Larry,Moore,0.99,
Frajfin4,Minhs,Francine,Mintz,0.78,
Chr9d,Brawlwy,Chris,Beasley,1,
Lynfs,Kunx,Lynda,Kunz,0.88,
Ckyfw,Palk3t,Clyde,Palmer,0.011290736,
Kimbeeiy,Hqrm0h,Kimberly,Harmon,0.08,
Felivoa,Knjtxin,Felicia,Knutson,0.07,
Samjql,Bakwt,Samuel,Baker,0.62,
Chrjztina,Rlbonsob,Christina,Robinson,0.81,
Philk9,Hiut,Philip,Hilt,0.74,
Dags,Clinboj,Dave,Clinton,0.07,
Evx,Bul0,Eva,Bull,0.7,
Kaeq,Rwz,Kara,Rea,0.72,
Ve5w,Chizolm,Vera,Chisolm,0.75,
Mar9on,Jiwh,Marion,Juan,0.04,
Rog2rt,Ones0,Robert,Oneal,0.92,
Natadhw,Lig,Natasha,Lin,0.05,
Joviya,Hiuco,Jovita,Houck,0.94,
Erges6,Lunafekaleorc,Ernest,Lunsfemaleord,0.08,
Le9j,Brpwg,Leon,Brown,0.83,
Joad,Lenrjne,Jose,Lejeune,0.55,
Mudhewl,Wimkwo,Micheal,Winkel,0.79,
Wiloksm,Boa5,William,Bost,0.55,
Mocya3l,Wojglwocz,Michael,Wojtowicz,0.74,
Younb,Gre5j,Young,Green,0.93,
Met,Rwzf,Meg,Read,0.98,
Tg0maw,Binfvam,Thomas,Bingham,0.57,
Elizab4eh,Hafkd,Elizabeth,Harms,0.06,
Raloh,Br8n9,Ralph,Bruno,0.06,
Dejrs,Cha0nsn,Debra,Chapman,0.97,
Betxb,Blabsftt,Betsy,Blansett,0.77,
Miodtef,Lewkx,Mildred,Lewis,0.08,
Javqueoone,Brilkd,Jacqueline,Brooks,0.81,
Sanc5w,Verwx,Sandra,Veras,0.83,
Elizabcth,Haek8ns,Elizabeth,Hawkins,0.01785318,
Jotg2,Giida,Jorge,Goods,0.85,
An7pnio,Sikphs,Antonio,Simons,0.59,
Msry,Mibahs,Mary,Minaya,0.79,
Walgwe,Hpwzrf,Walter,Howard,0.5,
Cbrisyophdr,Dedet,Christopher,Dever,0.1,
Samdrd,Harheu,Sandra,Harvey,0.65,
Wilo8sm,Hernsnrrz,William,Hernandez,0.71,
Christija,Caek4an,Christina,Carmean,0.08,
Gepefe,Espaesa,George,Esparza,0.88,
K1tnryn,Aywoz,Kathryn,Ayala,0.96,
Amm,Johnzoh,Ann,Johnson,0.53,
Keko7,Bkpok,Kelly,Bloom,0.75,
Dpra,Sullibdn,Dora,Sullivan,0.62,
Samdrd,Kuv3ea,Sandra,Kucera,0.9,
Jesxe,Brjbsk3r,Jesse,Brubaker,0.81,
Kev7h,Jordzk,Kevin,Jordan,0.51,
Ea5i,Glrdan,Earl,Gordan,0.87,
Syarib,Wwlvn,Sharon,Welch,0.8,
Ms4i9n,Mar5pn,Marion,Martin,0.73,
9-Mar,Grunewwlf,Mary,Grunewald,0.78,
Marysnn,Hsj,Maryann,Han,0.86,
Brajd6,Wherkdr,Brandy,Wheeler,0.78,
Antjinh,Map0ss,Anthony,Maples,0.64,
Dputlaz,Gardix,Douglas,Garcia,0.78,
Phipi0,Roc3,Philip,Rose,0.63,
Ba5gy,Cha0nsn,Barry,Chapman,0.78,
Kehj4th,Ralon,Kenneth,Ralph,0.64,
Jennixekaleer,Masze8,Jennifemaleer,Massey,0.011637287,
Johg,Schaefemalef3jalrer,John,Schaefemalefemaleer,0.68,
E5id,Lan6,Eric,Lane,0.6,
Edja,Lanfr,Edna,Lance,0.88,
Rospym,Wivv,Roslyn,Wing,0.96,
Ranwu,Mccwok,Randy,Mccall,0.79,
Dejnie,Robibxob,Dennis,Robinson,0.77,
Michwak,Dugsj,Micheal,Dugan,0.98,
Jerimq,Cor8j,Jerome,Corum,0.66,
Dacif,Needt,David,Neece,0.64,
Jlhk,Alp3n,John,Allen,0.67,
Ste0jeb,Jaijrd,Stephen,Jaimes,0.74,
Keklr,Woolr5idte,Kelly,Wooldridge,0.66,
Be5uy,Cewib,Betty,Craig,0.62,
Ronert,Floeww,Robert,Flores,0.72,
Doeic,Hoggdn,Doris,Hoggan,1,
Rixmard,Hak0,Richard,Hall,0.82,
Alwm,R4qd,Alan,Reed,0.96,
Dafuf,C99j,David,Cook,0.51,
Jefemao3fenalerey,Wimliwms,Jefemalefemalerey,Williams,0.79,
Gav7,Croj4r,Gary,Cromer,0.86,
Jevemal5female,Pww,Jefemalefemale,Pew,0.53,
Demoxe,Br0sh,Denise,Brown,0.65,
Tonhy,Wrigjy,Tommy,Wright,0.79,
Dok,Taykog,Don,Taylor,0.98,
D3borah,Kkng,Deborah,King,0.04,
Lo4ir,Smirg,Lorie,Smith,0.6,
Aubustw,Minuwre,Augusta,Minyard,0.64,
Paneos,Drib4e,Pamela,Driver,0.52,
Ryby,Coojry,Ruby,Cooley,0.94,
Rak0j,Pafoer,Ralph,Parker,0.95,
Patrocuq,Wunklw4,Patricia,Winkler,0.66,
Shosyznz,Ryesr,Shoshana,Ryder,0.68,
Vucmu,Wzedke,Vicky,Waddle,0.79,
Chatlqs,Pe4sz,Charles,Perez,0.54,
Josjjz,Okefz,Joshua,Ojeda,0.91,
Ronaov,Gwrcoa,Ronald,Garcia,0.65,
Josh8a,Cast7loe,Joshua,Castille,1,
Jrawe,Vale4s,Jesse,Valdez,0.79,
Moloue,C6c,Mollie,Cyr,0.56,
Lo3enq,F8lowr,Lorena,Fuller,0.88,
Lafsy,Eggl3syin,Larry,Eggleston,0.94,
Serh8p,Morwlrz,Sergio,Morales,0.6,
Myea,Didon,Myra,Dixon,0.71,
Aljaj,Galleb0x,Allan,Gallegos,0.74,
Ransg,Chshdl3r,Randy,Chandler,0.7,
Marf9s,Hio9s,Marcos,Hills,0.9,
Latry,Jakqs,Larry,James,0.98,
Jah3s,Amseeson,James,Anderson,0.96,
Emolu,Micldk,Emily,Mickel,0.84,
Anthonu,Stewa5y,Anthony,Stewart,0.00100435,
Suw,Browm,Sue,Brown,0.6,
Celis,Mahwt,Celia,Maher,0.95,
Joa2,Dukan5y,Jose,Dulaney,0.6,
Jogm,Hachet,John,Hacker,0.78,
An6,Ortefa,Ann,Ortega,0.62,
Hulzz,Hebr6,Hulda,Henry,0.09,
Rivhztd,Moonw6yam,Richard,Mooneyham,0.67,
Claud9a,Cruh,Claudia,Crum,0.64,
Wilkisn,Veat,William,Vest,0.9,
Janicw,Bsrt6,Janice,Berry,0.05,
Gerz4s,How3ko,Gerard,Howell,0.84,
Rdbsccq,Chavar4uw,Rebecca,Chavarria,0.79,
Ahnud,Warhlcm,Annie,Warnock,0.56,
Carmeh,Sabdova0,Carmen,Sandoval,0.59,
Jean2tte,Stxcm,Jeanette,Stack,0.91,
St3frn,Ansers0m,Steven,Anderson,0.07,
J3njifemakeer,Yazzid,Jennifemaleer,Yazzie,0.71,
S6acs7,Rybuh,Stacey,Rubin,0.71,
Kathorwn,Wa4den,Kathleen,Warren,0.89,
Fraho,Edearfa,Frank,Edwards,0.73,
Ed2ard,Rle,Edward,Roe,0.07,
Kathlswb,Gaihdd,Kathleen,Gaines,0.1,
Jode0g,Lqndgum,Joseph,Landrum,0.62,
Ev5,Crd3a,Eve,Crews,0.94,
Ranr7,Mccqh3,Randy,Mccabe,0.84,
Cur9k,Mck3uzie,Cyril,Mckenzie,0.94,
Kebna,Maymsre,Kenna,Maynard,0.7,
Jwnss,Miktpb,James,Milton,0.79,
Geitgs,Boc,George,Box,0.87,
Ant9knet6e,Obr9ej,Antoinette,Obrien,0.93,
Delus,Schaefwmalefdmale4r,Delia,Schaefemalefemaleer,0.6,
Job,Sifemal48ehtes,Jon,Sifemaleuentes,0.98,
Chsrkds,Birlz,Charles,Burks,0.73,
Charlue,Mitcgekk,Charlie,Mitchell,0.84,
Rofy,Patoy,Robt,Paton,0.06,
Bilk,Bran6,Bill,Brant,0.88,
Vwnewss,Goejb,Vanessa,Glenn,0.55,
Lewid,Mitchwlo,Lewis,Mitchell,0.87,
Jeaje5tr,Johnz9n,Jeanette,Johnson,0.88,
Gwlw,Keln,Gale,Krom,0.56,
Juagota,Farksz,Juanita,Farias,1,
Shaem6a,Rodt8wuez,Shawnta,Rodriquez,0.78,
Robe5t,Parje5,Robert,Parker,0.86,
Ma6th2w,Ketncf,Matthew,Ketner,0.68,
Rob46t,Kn8c,Robert,Knox,0.96,
Ma5i,Jognsog,Mary,Johnson,0.87,
Michxwl,Ruie7,Michael,Ruley,0.62,
Vivown,Samdrk,Vivian,Samsel,0.7,
Maeus,Darks,Maria,Davis,1,
Matrhw3,Lu5x,Matthew,Lutz,0.5,
Hecgl4,D9mimg8ez,Hector,Dominguez,0.65,
Donn8s,Willoamr,Donnie,Williams,0.06,
Stepfwn,Neowom,Stephen,Nelson,0.66,
Emis,El8,Emma,Ely,0.82,
Charo3s,Fouenoef,Charles,Fournier,0.61,
Alejanrto,Jesn,Alejandro,Jean,0.76,
Josdpv,Fkop,Joseph,Fulp,0.59,
Lilk84,Sansyez,Lillie,Sanchez,0.97,
Leejs,Mjkk,Lewis,Mull,0.99,
Wiloiqk,Haio,William,Hall,0.57,
Jioiw,Romim3,Julie,Romine,0.62,
Wa6mw,Ha0te,Wayne,Haire,0.01240286,
Diand,Domohs,Diana,Dimond,0.77,
Cajsh,Garcps,Candy,Garcia,0.75,
Dor9yhy,Agve2,Dorothy,Agnew,0.09,
Cjaroez,Dogmsn,Charles,Dorman,0.88,
Chergk,Torrd2,Cheryl,Torres,0.81,
Drbes,Jojnwob,Debra,Johnson,0.94,
Ca4oo,Bruabg,Carol,Bryant,0.75,
Jojm,Maeginrz,John,Martinez,0.7,
Muldtdd,Wa4tem,Mildred,Warren,0.78,
Wibifemalwfed,Asa6p,Winifemalered,Asaro,0.1,
Lings,Tinz,Linda,Toms,0.99,
Grr5dhen,Harrox,Gretchen,Harris,0.06,
Etn84,Johww,Ernie,Jones,0.06,
Nichioad,Moegan,Nicholas,Morgan,0.94,
Dano5l,Lwge,Daniel,Lane,0.57,
Clyf2,Purinhtoj,Clyde,Purington,0.67,
Crywtzk,Hzfrelo,Crystal,Harrell,0.54,
Rochqfd,Blane,Richard,Blake,0.92,
Er8f,Lambewr,Eric,Lambert,0.93,
Harokd,Gardmrf,Harold,Gardner,0.62,
Nehs,Pleadagt,Nena,Pleasant,0.68,
Jexsw,J0seob,Jesse,Joseph,0.82,
Elske,Hwhaon,Elsie,Hanson,0.09,
Janrx,Hemferdon,James,Henderson,0.96,
Ajanss,Higvivbotham,Amanda,Higginbotham,0.6,
Robr4y,Rucnwr,Robert,Rucker,0.9,
J4ert,Desrovhsd,Jerry,Desroches,0.08,
Msf6,Slr0,Mary,Soto,0.77,
Limaa,By4bd,Linda,Byrne,0.5,
Lesn,Woodqard,Leah,Woodward,0.65,
Nit,M0egab,Noe,Morgan,0.93,
Rsymohc,Fa8t,Raymond,Fair,0.81,
Ksrsn,Fiolmrr,Karen,Fullmer,0.58,
Brisn,Ege4r0n,Brian,Egerton,0.71,
Chrisyona,L0jg,Christina,Long,0.51,
Leror,Blga,Leroy,Bona,0.59,
Chric,Carriko,Chris,Carroll,0.1,
Esyel9e,Baiy,Estelle,Baur,0.8,
Lack4,Keno,Lacie,Kemp,0.71,
Debgq,Reec,Debra,Reed,0.81,
Mqrkz,Kin,Maria,Kim,0.76,
Regkja,Mfvoh,Regina,Mccoy,0.9,
Lwreu,Lorr,Larry,Lowe,0.08,
Debbus,Maueqr,Debbie,Maurer,0.82,
Briwn,Becp,Brian,Beck,0.74,
Ruzseml,Trq9o,Russell,Trail,0.69,
Mz5yhew,Soe4nsom,Matthew,Sorenson,0.74,
Jennofemaoeer,Yuab,Jennifemaleer,Yuan,0.84,
Mart8g,Swau,Martin,Swan,0.51,
Ronwkf,Woogs,Ronald,Woods,0.88,
Garnw7t,Oso5u0,Garnett,Osorio,0.68,
Brudd,C0xw,Bruce,Coss,1,
Donhx,Ans3rdon,Donna,Anderson,0.78,
Johngi3,Wikson,Johnnie,Wilson,0.63,
Edwon,Ala3cpn,Edwin,Alarcon,0.72,
Dianb2,Hawofy,Dianne,Hawley,0.09,
Rom5p,Kunj,Romeo,King,0.88,
Cynth8w,Hular6,Cynthia,Hulsey,0.59,
Andrra,Wafr,Andrew,Wade,0.6,
Cysroes,Gofwmaoefemake,Charles,Gofemalefemale,0.82,
Linss,Camwxyo,Linda,Camacho,0.018292983,
Jefemalrfwmalwrey,Veyz,Jefemalefemalerey,Vega,0.72,
Shamyon,Nalkc,Shannon,Nalls,0.84,
Petef,Krijf,Peter,Kring,0.7,
Anfepa,Mend2s,Angela,Mendez,0.99,
Jennif4kalrer,Schdoeeer,Jennifemaleer,Schroeder,0.75,
Melfob,C3rlsom,Melvin,Carlson,0.78,
Rohsod,Bteel7,Ronald,Byerly,0.9,
Lidx,Br7xr,Lisa,Bruce,0.9,
Ibes,Carrktj,Inez,Carruth,1,
Baeva5a,Svhdll,Barbara,Schell,0.64,
Lixz,Edwaraz,Lisa,Edwards,0.8,
Ma56,Wolfemalegwmake,Mary,Wolfemalefemale,0.85,
Ern4zt,Pafe,Ernest,Page,0.78,
Domknkf,Thrigwmaley,Dominic,Thrifemalet,0.66,
Tonq,Kr900,Tina,Kropp,0.6,
Ricbzed,Ju4w,Richard,Jude,0.78,
Chef8,Pattersoh,Cheri,Patterson,0.96,
Curr8d,Dan,Curtis,Day,0.6,
Jlrgr,Stepjegson,Jorge,Stephenson,0.65,
Msrcslls,Bytgea,Marcella,Burges,0.51,
M3oaji,Herrwh,Melani,Herren,0.85,
Midhaal,Sm7tj,Michael,Smith,0.09,
Louid,Woldemqkeson,Louis,Wolfemaleson,0.9,
Anniw,Midhk4y,Annie,Midgley,0.83,
Ec,Johbs9n,Ed,Johnson,0.76,
Annhe,Wezuley,Annie,Weakley,0.87,
Lo8a,Johns0j,Lois,Johnson,0.77,
Rogefr,Duld8,Robert,Dildy,0.83,
Kelih,Sinph,Kelly,Simon,0.67,
Frani,Janra,Frank,James,0.93,
Joxe0g,Corp,Joseph,Cork,0.93,
Lest5r,Feh4,Lester,Fehr,0.08,
Wilo8aj,Mckinjey,William,Mckinney,0.5,
Latiah3,Ballata,Latisha,Ballard,0.73,
Mamdis,Dilmoj,Mandie,Dillon,0.61,
Matybew,Minir,Matthew,Minor,0.93,
Cjseyl,Dolo4y,Cheryl,Dooley,0.92,
Robsrv,Re9t,Robert,Reid,0.56,
Cake49n,Poe4de,Cameron,Pierce,0.76,
Susqn,Davix,Susan,Davis,0.88,
Pamwlq,Rid4,Pamela,Rice,0.1,
Javusr,Duny,Javier,Dunn,0.66,
Flpur,Rasmucsen,Floyd,Rasmussen,0.64,
Rigobe4ti,Bartoty,Rigoberto,Bartley,0.86,
Mayygew,Hoklqjd,Matthew,Holland,0.05,
Jaem,Bajdy,Jack,Bandy,0.51,
Sterl7hg,Orsilou,Sterling,Oreilly,0.55,
Brxc,Geo0n,Brad,Groom,0.65,
Cynth0s,Cos,Cynthia,Coe,0.75,
Lio0y,Wasging5pn,Lilly,Washington,0.58,
Kyr6,Hifkdh,Kurt,Hickey,0.56,
Trrgs,Mo0er,Treva,Moore,0.09,
Carooyg,Smugg,Carolyn,Smith,0.003799485,
Geofye,Smitg,George,Smith,0.78,
Harokd,Barnbil9,Harold,Barnhill,0.84,
Shzr9m,Thlmpzln,Sharon,Thompson,0.69,
Bwtbsra,Chscdz,Barbara,Chavez,0.68,
Karha5ine,Windzor,Katharine,Windsor,0.71,
Brsmsy,Erg,Brandy,Erb,0.92,
Bomitw,D8bspn,Bonita,Dobson,0.8,
Dlh,Weimmam,Don,Weinman,0.94,
Kqrnryn,Hamlojs,Kathryn,Hammons,0.04,
Susxb,Johmxom,Susan,Johnson,0.87,
Pegrt,Lonr,Peter,Long,0.9,
Kaey,Gilk,Kari,Gill,0.9,
Ruhu,Shzs,Ruby,Shaw,0.61,
