rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-001320-dup-0,,Cesar,996-88-8967,female,Bosniak ,46,,44404.945,,NH  ,0.86,
rec-001321-dup-0,,Leblanc,917-88-7829,male ,,22,high_school,40640.308,,ME  ,0.95,
rec-001322-dup-0,Joseph,Claybrooks,974-20-1659,male ,,,bachelors,106241.313,ATLANTIC MEDICAL CENTER,,0.03,
rec-001323-dup-0,,,320-81-3040,female,Greenlander ,27,high_school,38268.863,AUDUBON PARK SOUTH APTS,,0.89,
rec-001324-dup-0,Thomas,Boyles,932-82-8708,,Sammarinese,,high_school,,BAGDADE AND TUREK DDS LTD,GA  ,0.51,
rec-001325-dup-0,Michael,Beverly,,male ,,68,high_school,38080.343,BAILEY HEIGHTS APTS,,0.96,
rec-001326-dup-0,,Winger,877-44-9973,female,Greek,,bachelors,,BARRY CONTROLS,AZ  ,0.65,
rec-001327-dup-0,,Mifemalefemalelin,,male ,Jordanian,90,degree,67068.338,,PA  ,0.63,
rec-001328-dup-0,Terry,Grier,632-79-5400,,,25,high_school,,BATH & BODY WORKS,MA  ,0.8,
rec-001329-dup-0,Donna,,332-16-0185,female,Liechtensteiner,,bachelors,82090.832,,CT  ,0.87,
rec-001330-dup-0,,,334-40-8465,male ,,42,masters,78450.412,BAYSHORE CLUB,MA  ,0.76,
rec-001331-dup-0,Danielle,Cone,,female,Seychellois ,,,46514.721,BEAVER COURT,NJ  ,0.8,
rec-001332-dup-0,Cameron,Platt,459-90-7171,male ,Botswanan,27,,55300.921,,,0.09,
rec-001333-dup-0,Floyd,Miller,821-28-3562,male ,Georgian,48,,,BETTY BRITE CLEANERS,,0.85,
rec-001334-dup-0,Leon,,,male ,Laotian,79,high_school,45329.582,,AL  ,0.52,
rec-001335-dup-0,Barbara,Holt,183-11-6749,,Chinese ,,,68830.85,BIL SIM CONTRACTING,NJ  ,0.78,
rec-001336-dup-0,Maria,Post,949-27-1933,female,,74,,,BMC WEST,PR  ,0.83,
rec-001337-dup-0,John,Howard,593-05-4851,male ,,68,high_school,,,NJ  ,0.75,
rec-001338-dup-0,Michael,Farrell,125-63-4934,,Central Afemalerican,80,bachelors,,BOARD OF TRADE BLDG,,0.018826198,
rec-001339-dup-0,Julie,Palacios,899-77-6849,,Dominican,,,94366.698,BOISE CASCADE,NJ  ,0.07,
rec-001340-dup-0,,Jack,,female,Ecuadorean,,degree,61271.839,BOISE CASCADE PAPER PROD,ME  ,0.5,
rec-001341-dup-0,Manuel,Zuckerman,007-86-1634,male ,,,,85910.077,BOLAN & REIS,NY  ,0.83,
rec-001342-dup-0,,Butler,150-74-1339,male ,Fijian,49,high_school,,BON MARCHE,,0.54,
rec-001343-dup-0,,Kim,627-68-4937,male ,Icelandic,,bachelors,75633.781,BORDWINE FUNERAL HOME,,0.65,
rec-001344-dup-0,Robert,,,male ,Lithuanian,,high_school,41514.792,BOUND TREE NORTH AMERICA,AR  ,0.67,
rec-001345-dup-0,,Comeaux,622-51-0383,male ,,21,,97810.023,BOWEN HOMES,VA  ,0.06,
rec-001346-dup-0,,Lanphear,778-30-7897,female,Mauritian,35,masters,,,NJ  ,0.73,
rec-001347-dup-0,,Mcadoo,282-94-5038,male ,,66,high_school,50400.369,BRIARTON BLDG,,0.57,
rec-001348-dup-0,Brandie,Schacht,873-44-8456,female,Bangladeshi,,,67799.418,,AL  ,0.05,
rec-001349-dup-0,Lisa,,907-37-3187,female,,,masters,70046.876,BROWN & LAMBRECHT,MD  ,0.5,
rec-001350-dup-0,Margaret,Cundifemalefemale,523-73-9640,,Martiniquais,51,,38559.666,BROWN CHEV OLDS,,0.1,
rec-001351-dup-0,Grace,,489-66-7208,female,Taiwanese,,high_school,50290.305,BUSHNELL II,,0.64,
rec-001352-dup-0,Brenda,Nelson,,female,,60,professional,,CAHNERS PLAZA,AL  ,0.8,
rec-001353-dup-0,Gary,,534-63-6231,male ,,83,high_school,,CAITI ATTY AT LAW,CT  ,0.72,
rec-001354-dup-0,Edwin,Wilson,563-33-4009,male ,Guatemalan,,doctoral,88422.025,,,0.65,
rec-001355-dup-0,Marianne,Green,,female,Peruvian,,,44649.663,CARNABY APT,PA  ,0.6,
rec-001356-dup-0,Frances,,,female,Belizian,55,high_school,,CEDAR GLEN APTS,MI  ,0.94,
rec-001357-dup-0,Sara,,943-49-1203,,Ivoirian ,28,high_school,50031.435,CENTER CLUB INC,,0.54,
rec-001358-dup-0,Jonathan,Hodo,523-03-5196,,Irish,61,,,CENTRO DE GOBIERNO,MO  ,0.99,
rec-001359-dup-0,Charles,Gelb,855-18-8120,,,63,degree,80613.203,CHAIN CONNECTION,,0.99,
rec-001360-dup-0,Janice,Smith,,,Turkish,,degree,78037.412,CHERRYBROOKA APTS,NJ  ,0.77,
rec-001361-dup-0,Annette,Tapscott,564-57-6834,,Turkoman,,,64744.582,CHERYL RIVERA & MARINO,CT  ,0.83,
rec-001362-dup-0,,Benton,,female,British,34,doctoral,94748.077,CHERYLS APT,,0.55,
rec-001363-dup-0,Rodney,Schmidt,830-72-3886,male ,,55,high_school,40337.973,,,0.7,
rec-001364-dup-0,Bessie,Hughes,,female,,,degree,57493.359,CHICKASAW POA,NC  ,0.08,
rec-001365-dup-0,,,379-81-6610,female,US,18,high_school,54385.822,,NY  ,0.66,
rec-001366-dup-0,Mark,,578-93-8911,male ,Guyanese,,high_school,55722.483,COLONIAL MANOR APTS,,0.07,
rec-001367-dup-0,Marilyn,Barbosa,,,,94,professional,87167.798,COLONIAL SPRING,ND  ,0.63,
rec-001368-dup-0,Edna,Sumrall,,female,,68,,55435.656,CONV CENTER,NJ  ,0.86,
rec-001369-dup-0,Bethany,,,female,Dutch Antillean,51,masters,70177.701,COURT ADMINISTRATION,,0.79,
rec-001370-dup-0,Daniel,Rogers,970-86-7904,male ,Cuban,87,,,DAVIS BROS GUN SHOP,,0.06,
rec-001371-dup-0,Benjamin,,,male ,British ,79,,48366.067,DAYTON MOBILEHOME PARK,TX  ,0.57,
rec-001372-dup-0,,Mcconnell,859-72-7958,,French,81,high_school,53719.755,,TX  ,0.83,
rec-001373-dup-0,Richard,Ramirez,989-26-0540,male ,,,,67197.522,DOGWOOD APTS,KY  ,0.05,
rec-001374-dup-0,Christine,Aikin,772-39-7755,female,French,,high_school,,DR DI GIANNANTONIO,,0.53,
rec-001375-dup-0,,Paul,,female,Maldivian,43,bachelors,88589.679,DR JULIE S LEE,,0.88,
rec-001376-dup-0,Ryan,Tucker,370-58-4603,male ,Ecuadorean,,high_school,53029.481,,,0.93,
rec-001377-dup-0,Amy,Nelson,,female,Burmese ,83,,,ELLERMAN & GENOVESE,AL  ,0.69,
rec-001378-dup-0,Beverly,Knudson,588-95-8453,female,Dutch Antillean,,,,ELLIS CARLOAD DAY INC,NJ  ,0.05,
rec-001379-dup-0,Timothy,,,male ,Algerian,49,high_school,41158.554,HERITAGE SQUARE,,0.59,
rec-001380-dup-0,Brittany,,655-43-6562,female,,,bachelors,79288.549,BERNZ O MATIC CORP,NJ  ,0.98,
rec-001381-dup-0,Angel,,516-65-6664,female,,47,,54278.682,CLAYTON HILL APTS I,AL  ,0.94,
rec-001382-dup-0,Danny,,,male ,Chinese ,82,,54363.29,COUNTRY CORNER APTS BLDG,NY  ,0.5,
rec-001383-dup-0,,Bishop,036-55-4678,male ,Anguillan,86,,,DAKOTA MANOR,WI  ,0.1,
rec-001384-dup-0,Charles,Bergman,611-93-6323,,Gibraltarian,34,degree,55057.819,,,1,
rec-001385-dup-0,,Pieper,425-70-8413,,Guadeloupian,46,doctoral,100698.707,,OH  ,0.62,
rec-001386-dup-0,,,,female,Mauritian,57,bachelors,65671.281,ELGIN TOWER BLDG,GA  ,0.91,
rec-001387-dup-0,Luis,Erlandson,,male ,American,,,82314.353,1ST CHURCH OF CHRIST SCI,MD  ,0.63,
rec-001388-dup-0,Dorothy,Ashcrafemalet,645-57-4851,,Bangladeshi,,degree,,3 COM,PR  ,0.69,
rec-001389-dup-0,Trenton,,469-56-7358,,Gabonese,23,high_school,49758.517,,NH  ,0.91,
rec-001390-dup-0,Ezekiel,,891-11-9890,,,40,professional,104810.566,AIR TERMINAL BLDG,NJ  ,0.94,
rec-001391-dup-0,Margaret,Willems,,female,Moldovan,,masters,67443.667,,ND  ,0.82,
rec-001392-dup-0,Clayton,Kester,572-21-4955,male ,Monacan,91,bachelors,,,,0.06,
rec-001393-dup-0,Orlando,Maxwell,,male ,Mongolian,57,high_school,,ALFONSO APTS,,0.85,
rec-001394-dup-0,,Kramer,389-25-9638,,Montenegrin,,bachelors,87423.62,ALGER COURT HOUSE,IA  ,0.64,
rec-001395-dup-0,Daniell,Osborne,,female,Montserratian,33,,61785.11,,AL  ,0.63,
rec-001396-dup-0,Laura,Hiles,761-72-9319,female,,,masters,,ALHAMBRA APTS,WA  ,0.9,
rec-001397-dup-0,Ronnie,Elrod,,male ,Mozambican,,high_school,,ALIBRANDI CATHOLIC CENTER,AL  ,0.86,
rec-001398-dup-0,Clara,Gross,349-33-0295,female,,32,,,ALLERGY ASSOCIATES,TX  ,0.78,
rec-001399-dup-0,,Batson,905-60-8158,,Slovenian,29,high_school,44395.837,ALLERGY CLINIC,,0.05,
rec-001400-dup-0,Salvador,Lockhart,521-37-9326,male ,Somali,48,,,ALLIANCE BANK,,0.54,
rec-001401-dup-0,Kimberly,Jenkins,,female,Irish,24,high_school,,,PR  ,0.84,
rec-001402-dup-0,Ryan,Mach,,male ,Italian,,,77146.286,AMERICAN INST ARCHITECTS,PR  ,0.95,
rec-001403-dup-0,Juanita,Briscoe,,female,Jamaican,34,degree,,AMERICAN INSURANCE,,0.63,
rec-001404-dup-0,,Fields,,female,Dutch Antillean,47,high_school,41941.253,AMITY AUTO GLASS,,0.79,
rec-001405-dup-0,,,,female,New Caledonian,59,doctoral,87580.281,AMITY CENTER,KS  ,0.92,
rec-001406-dup-0,James,,679-74-4717,male ,New Zealander,,degree,,AMITY FINANCE,NY  ,0.62,
rec-001407-dup-0,Carla,Blair,829-46-0790,female,Nicaraguan,74,,,AMITY HOUSE,,0.76,
rec-001408-dup-0,Joyce,Marr,,female,Nigerien,46,degree,66193.99,,,0.05,
rec-001409-dup-0,Anthony,Edwards,124-65-3476,,Nigerian,,high_school,39208.582,AMKOR ELECTRONICS,,0.08,
rec-001410-dup-0,Gwendolyn,Clements,897-45-1105,female,Niuean,,high_school,,,PR  ,0.74,
rec-001411-dup-0,Mark,Telfemaleord,012-64-8545,male ,,,high_school,47720.26,,IN  ,0.09,
rec-001412-dup-0,Milissa,Knepper,473-98-4506,female,US,,,90875.103,AMPEX CORPORATION,,0.89,
rec-001413-dup-0,,,821-02-0291,female,Norwegian,92,high_school,41979.423,AMS MANAGER,,0.03,
rec-001414-dup-0,Myra,,372-41-0329,female,,63,degree,79198.985,AMSOUTH CENTER,,0.61,
rec-001415-dup-0,Tammy,Herbert,853-67-2985,female,,,degree,,AMSOUTY BLDG,LA  ,0.73,
rec-001416-dup-0,Clemmie,,,,Palauan,42,high_school,37508.247,AMSTERDAM MALL,MA  ,0.6,
rec-001417-dup-0,Drucilla,,,female,Palestinian ,,doctoral,93876.238,AMTRAK 30TH STREET STATION,PR  ,0.87,
rec-001418-dup-0,Laura,Saxon,,female,Panamanian,,degree,,AMVETS,TX  ,0.07,
rec-001419-dup-0,,,,male ,Papua New Guinean,82,bachelors,71468.656,ANAHEIM CREDIT UNION,AL  ,0.96,
rec-001420-dup-0,,Osuna,,,Paraguayan,30,masters,96383.439,ANCHOR AGENCY,MA  ,0.89,
rec-001421-dup-0,Antonio,Soto,731-52-8709,male ,Peruvian,,high_school,51149.557,,,0.7,
rec-001422-dup-0,Tara,Jones,,,Filipino,72,bachelors,67025.4,,NJ  ,0.98,
rec-001423-dup-0,Marilyn,,227-77-0802,female,British,26,,87717.204,,OK  ,0.6,
rec-001424-dup-0,,Brown,735-23-4207,,,62,degree,66099.766,ANDERSON APTS,ME  ,0.06,
rec-001425-dup-0,,Ponds,391-45-9416,,Portuguese,21,,69787.246,ANDERSON BLDG,PR  ,0.81,
rec-001426-dup-0,,Brown,581-30-6588,,Puerto Rican,42,high_school,37694.639,ANDERSON MADISON,,0.56,
rec-001427-dup-0,Brett,Satterwhite,976-86-5734,,,23,bachelors,74846.483,,IN  ,0.76,
rec-001428-dup-0,,Martindale,,female,Reunionese,19,high_school,,ANDOVER CT APT,FL  ,0.92,
rec-001429-dup-0,,Ofemalearrell,679-86-3806,,,56,high_school,45710.487,ANDREA APT 1,WA  ,0.86,
rec-001430-dup-0,Donald,,387-79-2925,male ,Russian,35,,,ANDREW AND INGERSOLL ATTY,TX  ,0.67,
rec-001431-dup-0,,,140-51-6484,male ,Rwandan,50,doctoral,125269.716,,MA  ,0.74,
rec-001432-dup-0,James,Wilson,715-96-0120,male ,British,63,,54727.191,,,0.87,
rec-001433-dup-0,,Hundt,,female,Kittitian,29,degree,,ANDREW T JOHNSON,PR  ,0.85,
rec-001434-dup-0,Kathryn,,605-51-9753,female,Vincentian,66,masters,,,CA  ,0.92,
rec-001435-dup-0,Jacquelynn,Gonzales,480-31-7768,female,,,high_school,54050.142,,AL  ,0.65,
rec-001436-dup-0,,Jenkins,044-27-8126,,,71,bachelors,59018.861,ANDRUS REALITY,UT  ,0.55,
rec-001437-dup-0,,,,male ,Sammarinese,29,bachelors,87650.642,ANESTHESIA ASSOCIATES,IA  ,0.71,
rec-001438-dup-0,,Procter,244-60-3043,,Sao Tomean,,bachelors,78746.948,ANGEL  EXPLO,TX  ,0.9,
rec-001439-dup-0,Ralph,,089-47-4609,male ,Saudi Arabian,,bachelors,78753.131,ANGEL ACRES APTS,,0.87,
rec-001440-dup-0,Amanda,,674-05-1791,female,Senegalese,68,bachelors,79433.499,,,0.71,
rec-001441-dup-0,Stuart,Rhee,520-65-8913,,Serbian,79,high_school,,,PR  ,0.03,
rec-001442-dup-0,Aaron,Horn,955-04-6579,male ,Seychellois ,,high_school,53767.198,,,0.72,
rec-001443-dup-0,Haywood,,447-64-9243,,Sierra Leonian,58,high_school,48762.829,ANGEL SQUARE MHP,,0.54,
rec-001444-dup-0,,Pruett,,female,Singaporean,,high_school,54802.829,ANGELUS APTS,IA  ,0.61,
rec-001445-dup-0,Robert,,710-67-2169,,Slovak,44,bachelors,62312.452,,ND  ,0.6,
rec-001446-dup-0,Scott,Jay,,,,64,high_school,40464.286,ANGLERS APT A,ND  ,0.51,
rec-001447-dup-0,Johnny,Halley,174-75-2862,,,22,degree,63221.4,ANIMAL CLINIC,,0.86,
rec-001448-dup-0,,,561-34-1155,female,Somali,52,professional,81492.194,,AZ  ,0.7,
rec-001449-dup-0,,,787-47-7742,female,South Afemalerican,47,degree,66862.831,ANIMAL FUND,,0.1,
rec-001450-dup-0,,Lamb,289-75-9355,,South Korean,87,high_school,,ANIMAL HOSPITAL,GA  ,0.64,
rec-001451-dup-0,,Franklin,170-57-3315,male ,South sudanese,,high_school,44135.719,ANIMAL SCIENCE HEAD,,0.04,
rec-001452-dup-0,Latisha,Cohen,724-37-6789,female,,53,high_school,,ANIMAL SERVICES,,0.85,
rec-001453-dup-0,Ima,,531-86-6047,female,Sri Lankan,64,bachelors,95607.782,,,0.54,
rec-001454-dup-0,Karen,Richardson,170-90-9149,,Sudanese,73,high_school,,ANKLE & FOOT MEDICAL CTR,,0.1,
rec-001455-dup-0,Harold,,,male ,Surinamese,19,high_school,43983.911,ANN COURT APTS,,0.5,
rec-001456-dup-0,Kevin,Watkins,072-12-1341,male ,,67,,84816.839,ANN HURST APTS,,0.85,
rec-001457-dup-0,Mark,Cordova,062-16-6829,male ,Swedish,19,,,ANN JILLS REAL ESTATE,,0.65,
rec-001458-dup-0,Eleanor,,834-07-9197,female,,25,high_school,49431.685,,IA  ,0.56,
rec-001459-dup-0,Janet,Cruz,,female,Syrian,68,,,ANNANDALE OFFICE CNTR II,MA  ,0.1,
rec-001460-dup-0,Althea,Fleming,,,Taiwanese,57,,50112.41,ANNANDALE STOKES UNIT,NJ  ,0.62,
rec-001461-dup-0,,Nadeau,125-91-0048,female,Tajik,42,high_school,55866.048,,,0.96,
rec-001462-dup-0,Timothy,Holt,298-46-2065,male ,Tanzanian,,,68851.688,,MO  ,0.74,
rec-001463-dup-0,Elizabeth,Tate,884-54-5543,,Thai,24,masters,,ANNEX GROUP,,0.89,
rec-001464-dup-0,Mary,Goddard,,female,Timorese,,degree,56701.845,,TX  ,0.9,
rec-001465-dup-0,Joseph,Prince,672-51-0362,,Togolese,,bachelors,96673.292,ANNS MOBILE HOME PARK,,0.51,
rec-001466-dup-0,,Norman,431-07-7777,female,,21,,57817.988,ANNS TRAILER PARK,AL  ,1,
rec-001467-dup-0,,Yocum,,female,Togolese,29,high_school,,ANONA ELEMENTARY SCHOOL,MA  ,0.08,
rec-001468-dup-0,Eileen,,244-61-8608,female,Trinidadian,83,,76451.622,,CT  ,0.66,
rec-001469-dup-0,Daniel,,467-03-8557,,Tunisian,73,,66290.851,ANSON GENERAL HOSPITAL,AL  ,0.6,
rec-001470-dup-0,Anneliese,Haynes,,female,,34,bachelors,102640.582,,FL  ,0.96,
rec-001471-dup-0,David,Hernandez,737-02-8364,,Turkoman,55,degree,,ANTEX ROOFING CO,,0.64,
rec-001472-dup-0,Frank,King,,male ,British,,high_school,49968.549,,FL  ,0.77,
rec-001473-dup-0,Michele,,066-73-3545,female,Tuvaluan,,high_school,47582.07,,PR  ,0.91,
rec-001474-dup-0,Frank,Neville,050-57-0785,male ,Ugandan,,high_school,44372.174,,,0.52,
rec-001475-dup-0,,Conrad,632-70-7933,female,Ukrainian,,degree,81065.532,ANTHRACITE RUBBER CO,,0.82,
rec-001476-dup-0,Denise,Yale,,,Emirati ,,high_school,40837.832,ANTILLAN COLLEGE,ND  ,0.65,
rec-001477-dup-0,,Vann,862-09-2320,,British,63,degree,77450.043,ANTIQUE MALL,,0.94,
rec-001478-dup-0,Rebecca,,136-17-3846,female,American,,,55801.65,ANTIQUE UFO REPAIR SERVICE,ME  ,0.91,
rec-001479-dup-0,Maria,Fair,,female,Uruguayan,76,high_school,,ANTOINETTE APTS,,0.56,
rec-001480-dup-0,,Peyton,970-66-8962,,Uzbek,,bachelors,74092.296,ANTON SQUARE APTS,NY  ,0.52,
rec-001481-dup-0,,Williams,,male ,,34,high_school,54628.515,ANTONIAN APTS,AL  ,0.66,
rec-001482-dup-0,Jerry,,863-59-7549,male ,Venezuelan,45,,,ANTONIO CLARKE DDS,GA  ,0.56,
rec-001483-dup-0,Roy,Roberson,938-09-1055,male ,,50,high_school,54688.172,,,0.92,
rec-001484-dup-0,Antonio,Rolon,,,British,80,,66247.514,APACHE APTS,IL  ,0.96,
rec-001485-dup-0,,Mcswain,753-49-8429,male ,American,23,,100833.993,,OH  ,0.82,
rec-001486-dup-0,Shelia,Partee,,female,Welsh,52,,40974.176,APARTMENT OFFICE,,0.78,
rec-001487-dup-0,,,841-84-9356,male ,Yemeni,52,masters,81126.904,,IL  ,0.86,
rec-001488-dup-0,Solomon,Ramsey,785-40-8503,male ,,24,,67467.358,APARTMENTS,,0.57,
rec-001489-dup-0,Patricia,Zalewski,880-35-7318,female,Zimbabwean,59,,58013.745,,,0.69,
rec-001490-dup-0,Dean,Berg,964-07-2258,,Afemaleghan,,high_school,55046.28,APARTMENTS GARDENS NSD OFFICE PINES,,0.93,
rec-001491-dup-0,Kelly,Smit,,,Albanian,64,high_school,38230.261,APOLLO CAMERA,,0.97,
rec-001492-dup-0,Jeremy,Wilson,,male ,,84,degree,,APOLLO MOBILE HOME PARK,NY  ,0.04,
rec-001493-dup-0,George,,305-06-6927,male ,American,,bachelors,,APOLLO TRAVEL AGENCY,IL  ,0.06,
rec-001494-dup-0,David,Engler,194-16-0483,,,71,,65943.01,APP MAT,MO  ,0.81,
rec-001495-dup-0,Tracy,Guidry,,,Angolan,42,,81307.208,APPELLATE SUPREME COURT,FL  ,0.83,
rec-001496-dup-0,Kaye,,266-51-9878,,Anguillan,83,bachelors,74789.962,APPLE & APPLE,,0.88,
rec-001497-dup-0,Carol,House,108-42-7434,female,,74,bachelors,57165.518,,,0.89,
rec-001498-dup-0,Irma,,805-37-6168,,Argentinian,54,high_school,,APPLE BLOSSOM PLACE,AR  ,0.06,
rec-001499-dup-0,,Shafemaleer,,female,Armenian,,bachelors,63244.956,APPLE CREEK ELEM SCHOOL,MA  ,0.89,
rec-001500-dup-0,,,954-33-4550,male ,Aruban,,high_school,37250.336,APPLE DENTAL CENTER,NJ  ,0.82,
rec-001501-dup-0,Florence,Simpkins,231-65-6132,,,,masters,119017.19,APPLE HEIGHTS,PR  ,0.76,
rec-001502-dup-0,Jason,Nelson,600-18-7452,,Austrian,,high_school,,APPLE MEADOW VLG,AL  ,0.74,
rec-001503-dup-0,Robt,Cox,,,Azerbaijani,92,bachelors,69894.616,APPLE RIDGE APARTMENTS,,0.95,
rec-001504-dup-0,Lauren,,,female,Bahamian,69,high_school,,APPLE RIDGE CONDOMINIUMS,MA  ,0.74,
rec-001505-dup-0,,,558-72-0916,female,Bahraini,28,doctoral,123129.998,,AL  ,0.06,
rec-001506-dup-0,,Lafemaleayette,,male ,Bangladeshi,34,doctoral,,APPLE TREE INN,PR  ,0.95,
rec-001507-dup-0,William,,142-64-5323,,Barbadian,93,,51890.831,APPLE VALLEY GOLF COURSE,TX  ,0.8,
rec-001508-dup-0,Mireya,Bruton,219-42-2765,,Belarusian,,doctoral,,APPLE VALLEY RESORT,OK  ,0.59,
rec-001509-dup-0,,Wozniak,606-84-1342,,,59,high_school,42338.189,APPLE VILLAGE,GA  ,0.6,
rec-001510-dup-0,Maurice,,131-32-6382,,Belizian,74,degree,54769.684,APPLEDRIVE APTS,,0.1,
rec-001511-dup-0,,Dews,300-02-3094,male ,Beninese,,doctoral,,APPLEGATE APT,OH  ,1,
rec-001512-dup-0,,,477-26-6313,female,Bermudian,75,doctoral,104064.551,APPLEGATE APTS,,0.06,
rec-001513-dup-0,Jason,,489-42-0629,male ,Bhutanese,24,,43135.473,APPLEGATE APTS OFFICE,,0.08,
rec-001514-dup-0,,Childers,594-25-1072,female,Bolivian,26,masters,,,AL  ,0.53,
rec-001515-dup-0,Thomas,,,male ,Bosniak ,60,bachelors,58097.964,APPLETON APTS,,0.52,
rec-001516-dup-0,Jessica,,087-51-4789,,Botswanan,29,,67090.196,APPLETON MANOR,WA  ,0.76,
rec-001517-dup-0,Eric,Gottschalk,640-31-2218,male ,,61,degree,56166.683,,,0.85,
rec-001518-dup-0,Jennifemaleer,Springer,879-74-5232,female,,,doctoral,125983.21,,ND  ,0.75,
rec-001519-dup-0,Daisy,,404-59-8514,female,,,high_school,48736.588,APPLIED MICROFILM,OH  ,0.87,
rec-001520-dup-0,Betty,Hill,,female,Burkinese,24,,,APPLIED RESEARCH,CA  ,0.67,
rec-001521-dup-0,Erin,Brothers,827-41-5324,,Burundian,24,,42924.404,,FL  ,0.07,
rec-001522-dup-0,Jesse,,905-80-6546,male ,Cambodian,82,,55646.837,APPOLINE MANOR,,0.85,
rec-001523-dup-0,Barbara,Black,879-12-5715,,,91,bachelors,,APPRAISAL ASSOCIATES,NV  ,0.57,
rec-001524-dup-0,,Gutierez,454-80-5747,female,,36,,76658.591,APRICOT STREET APTS,AL  ,0.55,
rec-001525-dup-0,,Koch,154-61-2864,female,Cape Verdean,57,,69588.88,,TX  ,0.010438865,
rec-001526-dup-0,Jefemalefemalerey,Martinez,968-87-2881,male ,,38,high_school,,APSCO APPLIANCE CENTER,,0.63,
rec-001527-dup-0,Anthony,Chee,816-11-6670,male ,,23,high_school,,APT,,0.89,
rec-001528-dup-0,,French,763-63-5617,male ,Chadian,,high_school,38897.045,,ME  ,0.6,
rec-001529-dup-0,,Thomas,,male ,Chilean,75,high_school,,APT BLDG,NJ  ,0.87,
rec-001530-dup-0,Daniel,Wilson,,male ,Chinese,76,degree,,,OH  ,0.97,
rec-001531-dup-0,Mike,Rodney,946-86-3242,,,70,masters,,APT MANAGER,MI  ,0.78,
rec-001532-dup-0,,Moore,173-81-1368,,Cocos Islander,50,bachelors,,APT OFFICE,FL  ,0.93,
rec-001533-dup-0,,Smith,508-47-6694,,,87,bachelors,60235.108,APT VALE ESTATES,AL  ,0.53,
rec-001534-dup-0,,Niven,072-19-5417,female,,66,bachelors,,APTS,PA  ,0.5,
rec-001535-dup-0,Floyd,,713-90-7943,male ,,,high_school,46087.638,APTS #1,MA  ,0.94,
rec-001536-dup-0,Kimberly,Kania,,female,,20,bachelors,,APTS (EVEN),IN  ,0.7,
rec-001537-dup-0,Randall,Barry,126-89-4068,,Cook Islander,82,,39245.603,,NJ  ,0.77,
rec-001538-dup-0,Suzanne,Fontenot,276-05-8627,female,Costa Rican,,,58093.195,APTS NBU #2227,,0.04,
rec-001539-dup-0,Donna,Humphreys,083-91-2056,female,,,,86007.214,APTS NBU #2229,AL  ,0.72,
rec-001540-dup-0,Elizabeth,,,female,Croatian,46,high_school,37704.564,APTS NBU 2434,,0.87,
rec-001541-dup-0,,Lehto,931-51-1567,female,,78,,52150.183,APTS NDCBU #115,AL  ,0.63,
rec-001542-dup-0,Jefemalefemalerey,Dennis,234-52-6715,male ,,,high_school,,APTS NDCBU #31,DC  ,0.58,
rec-001543-dup-0,Kelley,Melvin,662-72-7168,,,25,doctoral,124394.609,,AR  ,0.51,
rec-001544-dup-0,,Keller,296-45-2619,female,,,high_school,48971.281,APWU,PA  ,0.97,
rec-001545-dup-0,,,494-75-7286,female,,62,high_school,40316.469,AQUARIUS CLUB,CA  ,0.8,
rec-001546-dup-0,,Day,,female,Dominican,68,high_school,55912.333,,OR  ,0.58,
rec-001547-dup-0,Beulah,Weatherholt,328-22-7940,,,19,high_school,,AQUARO & GROSS REALTORS,TX  ,0.98,
rec-001548-dup-0,James,Pridmore,,male ,Ecuadorean,27,high_school,,AQUEOUS SOLUTIONS,,0.98,
rec-001549-dup-0,Ted,Roush,579-80-5109,,Egyptian,67,doctoral,,,NY  ,0.74,
rec-001550-dup-0,,,950-59-4449,,Salvadorean,37,degree,78325.068,ARAGON APTS,PR  ,0.62,
rec-001551-dup-0,Leroy,Hawthorne,,,English,34,bachelors,78907.376,,NC  ,0.79,
rec-001552-dup-0,,,376-14-6648,female,Eritrean,74,degree,81512.97,ARAPAHO PLAZA,,0.91,
rec-001553-dup-0,Violet,Chau,,female,Estonian,23,,,ARAPAHOE COUNTY,PA  ,0.75,
rec-001554-dup-0,Cleveland,,398-83-5906,male ,Ethiopian,,,42986.823,ARAZAE,OK  ,0.68,
rec-001555-dup-0,Jill,Caldwell,208-95-1699,female,British ,,,,ARBITRATION COMM,NJ  ,0.65,
rec-001556-dup-0,Roderick,Reynolds,130-90-1674,male ,Ethiopian,,,80395.653,ARBOR  COMMERCIAL MORTAGE LL,,0.62,
rec-001557-dup-0,Gilbert,,884-62-1864,male ,Fijian,,degree,68423.551,ARBOR APT,,0.74,
rec-001558-dup-0,Kevin,,664-68-6053,,Finnish,20,,118550.309,ARBOR CROSSING APTS,PR  ,0.56,
rec-001559-dup-0,Mark,,070-40-4685,,French,79,doctoral,113007.527,,NC  ,0.66,
rec-001560-dup-0,,,,female,French,29,doctoral,81207.596,ARBOR PARK APTS,NJ  ,0.65,
rec-001561-dup-0,Elyse,Didonato,240-86-3036,female,French,,,42170.933,ARBOR PLACE APTS,,0.1,
rec-001562-dup-0,,Phillips,401-30-9803,female,French,,,45592.145,ARBOR POINTE,NJ  ,0.03,
rec-001563-dup-0,Annette,Bouknight,,female,,,bachelors,106414.972,ARBOR STAION APARTMENTS,NJ  ,0.86,
