mPaulfj,Ofemaslearrelfl,Paul,Ofemalearrell,0.86,
uDond,Hncohtk,Donald,Hancock,0.67,
Paggsl,Gilmwrg,Paul,Gilmer,0.74,
nJamseb,Whlsgn,James,Wilson,0.87,
zDebqa,qudtd,Debra,Hundt,0.85,
aKuhrny,Krgvmre,Kathryn,Kramer,0.92,
Jtquelyn,Goznaqlehs,Jacquelynn,Gonzales,0.65,
Bredang,mJeneinj,Brenda,Jenkins,0.55,
Jufhn,Thqmaes,John,Thames,0.71,
Ashpld,Porcte,Ashley,Procter,0.9,
Raplmg,fkue,Ralph,Duke,0.87,
Afaead,Emnesvn,Amanda,Emerson,0.71,
Srtuart,hRin,Stuart,Rhee,0.03,
oan,Hgno,Aaron,Horn,0.72,
Haywodo,Mebztegr,Haywood,Metzger,0.54,
Co,luett,Carol,Pruett,0.61,
ohert,aDluuuz,Robert,Daluz,0.6,
cmstt,aJ,Scott,Jay,0.51,
Juhony,Httley,Johnny,Halley,0.86,
xlle,deaterson,Maple,Patterson,0.7,
Roeecca,sAhlzn,Rebecca,Ashley,0.1,
cJokn,avmd,Jon,Lamb,0.64,
Deks,pranklik,Dennis,Franklin,0.04,
Lhitsh,Cqoeh,Latisha,Cohen,0.85,
m,Brbury,Ima,Bradbury,0.54,
Krn,icharpdso,Karen,Richardson,0.1,
Hdrold,Chsld,Harold,Childs,0.5,
eepvi,Wantnis,Kevin,Watkins,0.85,
rMk,Cqrcdva,Mark,Cordova,0.65,
Elearn,Wamlb,Eleanor,Wahl,0.56,
Jacf,Ctz,Janet,Cruz,0.1,
Alhate,aeldming,Althea,Fleming,0.62,
Steephaie,cadiau,Stephanie,Nadeau,0.96,
Timutj,Hozlt,Timothy,Holt,0.74,
dizabetho,Ttha,Elizabeth,Tate,0.89,
Mka,cGoadrd,Mary,Goddard,0.9,
Jaolph,Prinlpek,Joseph,Prince,0.51,
Hbene,oaran,Helen,Norman,1,
ona,obcuz,Donna,Yocum,0.08,
Eeljen,zMarfrufemaeo,Eileen,Marrufemaleo,0.66,
Dnxiael,iillmas,Daniel,Williams,0.6,
Aniligse,aHybs,Anneliese,Haynes,0.96,
jDqvd,Hrvnandej,David,Hernandez,0.64,
nrak,Knk,Frank,King,0.77,
Micrhlf,must,Michele,Durst,0.91,
rank,Nnemille,Frank,Neville,0.52,
Vleue,Conad,Valerie,Conrad,0.82,
vDenie,Yaulne,Denise,Yale,0.65,
Tkeodrfe,nVan,Theodore,Vann,0.94,
Reeca,Wmxright,Rebecca,Wright,0.91,
Marira,wir,Maria,Fair,0.56,
fRarmn,vPetonn,Ramon,Peyton,0.52,
hristpohrer,Wliiags,Christopher,Williams,0.66,
Jy,aKinga,Jerry,King,0.56,
oRjs,Rjbherson,Roy,Roberson,0.92,
Anmtkonio,Rlu,Antonio,Rolon,0.96,
Eisuc,cswaiv,Eric,Mcswain,0.82,
Skehtia,Pwawteer,Shelia,Partee,0.78,
Cyaton,Petsepon,Clayton,Peterson,0.86,
oloom,Ramesy,Solomon,Ramsey,0.57,
Pticia,kaelwksi,Patricia,Zalewski,0.69,
Deadn,oetg,Dean,Berg,0.93,
Kejl,Smys,Kelly,Smit,0.97,
Jkemy,Wilstro,Jeremy,Wilson,0.04,
eorgo,Jes,George,Jones,0.06,
aDovd,Enugeu,David,Engler,0.81,
Trpa,Gdiury,Tracy,Guidry,0.83,
Kyfe,hhewrood,Kaye,Sherwood,0.88,
xarol,oluse,Carol,House,0.89,
Imra,Mwccormacli,Irma,Mccormack,0.06,
emEzma,Shaxfemalfexr,Emma,Shafemaleer,0.89,
Chcles,Cleghouzrn,Charles,Cleghorn,0.82,
Fkorneue,Simfpksn,Florence,Simpkins,0.76,
kssoj,lNmson,Jason,Nelson,0.74,
Rcb,o,Robt,Cox,0.95,
Laruen,ecwugb,Lauren,Mchugh,0.74,
Chrsinta,tarhbar,Christina,Barber,0.06,
Cluaueg,afemaelyette,Claude,Lafemaleayette,0.95,
Wiliam,Ch,William,Chase,0.8,
Mdireyga,utn,Mireya,Bruton,0.59,
tajy,Wozla,Patsy,Wozniak,0.6,
Maurceij,Nuagta,Maurice,Nagata,0.1,
Cnharse,ofewc,Charles,Dews,1,
Edlzabeth,Ohivkew,Elizabeth,Oliver,0.06,
Jso,Pardks,Jason,Parks,0.08,
Dran,Cehilers,Donna,Childers,0.53,
Tohms,Jtacknso,Thomas,Jackson,0.52,
gJsoica,Minadr,Jessica,Maynard,0.76,
Ecinrc,Gogttsschayk,Eric,Gottschalk,0.85,
Jenifeamleetr,priigr,Jennifemaleer,Springer,0.75,
Daiusys,Speecve,Daisy,Speece,0.87,
Btetxy,Huil,Betty,Hill,0.67,
nE,Boiters,Erin,Brothers,0.07,
Jesrn,Poolhve,Jesse,Poole,0.85,
Bbar,ck,Barbara,Black,0.57,
Dimbvee,uGtieze,Dimple,Gutierez,0.55,
Doncis,Kocbh,Denise,Koch,0.010438865,
Jefmexlefemalerye,Maritexnz,Jefemalefemalerey,Martinez,0.63,
Atnhmony,mChe,Anthony,Chee,0.89,
walu,Frnlh,Paul,French,0.6,
Antnhoq,tkmas,Anthony,Thomas,0.87,
fDnielj,Wilbcnz,Daniel,Wilson,0.97,
ik,pdsoney,Mike,Rodney,0.78,
Rusgesl,Mtoor,Russell,Moore,0.93,
Raymmbond,zeoith,Raymond,Smith,0.53,
Brgnea,Ni,Brenda,Niven,0.5,
aFcoydn,Whemlre,Floyd,Wheeler,0.94,
rmbqrly,anKcia,Kimberly,Kania,0.7,
cindll,Byrryc,Randall,Barry,0.77,
Sunne,Foftteot,Suzanne,Fontenot,0.04,
Drn,Hupmphrpes,Donna,Humphreys,0.72,
elozaebth,Bin,Elizabeth,Bain,0.87,
Ciamila,Laeto,Camilla,Lehto,0.63,
Jwfjmalefemaverey,Dendixs,Jefemalefemalerey,Dennis,0.58,
Kellte,Mlveir,Kelley,Melvin,0.51,
Pewl,uellr,Perla,Keller,0.97,
oilzafbeth,nAderakn,Elizabeth,Anderson,0.8,
Vcigi,Dayf,Vicki,Day,0.58,
Bkluac,Weetrholt,Beulah,Weatherholt,0.98,
Jarmel,iPrdmmore,James,Pridmore,0.98,
dT,gRfousn,Ted,Roush,0.74,
Maghrt,nRivesr,Margaret,Rivers,0.62,
Lxeory,Hwaehrne,Leroy,Hawthorne,0.79,
ryanecs,Gcmeshr,Frances,Games,0.91,
Voilaej,Cohna,Violet,Chau,0.75,
Clsuvelnd,outs,Cleveland,Courts,0.68,
Jilloc,gaCldwll,Jill,Caldwell,0.65,
Roeyrirk,Renodis,Roderick,Reynolds,0.62,
Giblert,sPerry,Gilbert,Perry,0.74,
ven,Bagglcay,Kevin,Barclay,0.56,
rk,gBow,Mark,Brown,0.66,
gDorne,rCesaz,Dorine,Cress,0.65,
wsye,Ddioglato,Elyse,Didonato,0.1,
Hezelida,Poilipls,Hermelinda,Phillips,0.03,
Anesnttce,Bogknghtp,Annette,Bouknight,0.86,
Rwiszhard,Doasrgn,Richard,Dorgan,0.79,
yjonmld,totn,Ronald,Patton,0.86,
Daid,xlnyn,David,Glynn,0.51,
Tjhma,isCc,Thomas,Cisco,0.1,
wndreh,rlsno,Andrew,Wilson,0.99,
Keneett,Ortexgf,Kenneth,Ortega,0.56,
Mvelisjsac,qRbomro,Melissa,Romero,0.85,
Sctotx,Halgl,Scott,Hall,0.9,
Nicbx,dlesslr,Nicole,Kessler,0.06,
Ronadlqj,Byeryj,Ronald,Byerly,0.54,
Ciadr,Whive,Cindy,White,0.1,
Rvichradd,Alvaawod,Richard,Alvarado,0.75,
Lauakb,wanghkn,Laura,Vaughn,0.63,
Azrienfhne,qThompn,Adrienne,Thompson,0.76,
Roichabrg,Cuxmgnigs,Richard,Cummings,0.68,
Cthline,Sfzih,Catherine,Smith,0.57,
acrif,Hovr,Marcie,Hoover,0.73,
nImlag,oBee,Ima,Bowen,0.86,
fatiyd,qNowhols,David,Nichols,0.98,
Sunsdrda,iea,Sandra,Avila,0.69,
Chistotpher,Hbau,Christopher,Hall,0.51,
iLawjreence,lSlulivjan,Lawrence,Sullivan,0.99,
hno,Rbdrxzguez,John,Rodriguez,0.03,
Axtgel,Matrsi,Angel,Martin,0.08,
Aqlik,cgeAvedo,Alvin,Acevedo,0.5,
reoy,Moarevln,Leroy,Marvel,0.51,
Ylodaa,Tepmeri,Yolanda,Tremper,0.1,
kAnegla,,Angela,Yu,0.08,
Tyinacy,aCpblel,Tina,Campbell,0.92,
aase,Mrgown,James,Mcgowan,0.54,
rMiaa,Powyelnlw,Maria,Powell,0.9,
Juhi,Veazquez,Judith,Velazquez,0.09,
Cwarote,Barnnx,Charlotte,Braun,0.08,
sobedz,Lweiois,Robert,Lewis,0.5,
zebqza,Brn,Debra,Brown,0.9,
Jefavlefemalerey,Wahsbjun,Jefemalefemalerey,Washburn,0.1,
Rkihad,opneilus,Richard,Cornelius,0.82,
Miacoel,eipt,Michael,Seitz,0.74,
mOfyr,jMils,Omar,Mills,0.002074368,
hCarloty,Vgeae,Charlotte,Vega,0.62,
Dapid,hSortrihdeg,David,Shortridge,0.81,
kMichae,Tmalyro,Michael,Taylor,0.74,
Fjresa,De,Freda,Dee,0.63,
bgiaia,dPrigc,Abigail,Price,0.69,
oJhn,eirnl,John,Bernal,0.69,
vegsus,Cluev,Jesus,Culver,0.015879381,
Thlhma,Celmdan,Thelma,Coleman,0.9,
Laayr,rtMgrew,Larry,Mcgrew,0.7,
Havrnol,lLoyyd,Harold,Lloyd,0.87,
oRobelt,Brodwn,Robert,Brown,0.88,
iaenie,ccabp,Daniel,Mccabe,0.82,
Rlombrt,Hil,Robert,Hamill,0.65,
oyJqshua,Cxustodio,Joshua,Custodio,0.56,
Jyraes,eys,James,Reyes,0.75,
ap,Pdxemr,Tia,Palmer,0.8,
Mrena,orrms,Merna,Norris,0.92,
Nichaholaqs,Tocwnusedn,Nicholas,Townsend,0.55,
Mtrgaretm,agee,Margaret,Rangel,0.58,
jnJenie,oyencer,Jennie,Spencer,0.82,
Rsva,vin,Rosa,Gavin,1,
ntahy,wLiongn,Kathy,Leong,0.57,
iRqdhard,Tops,Richard,Thomas,0.97,
Jalio,Vagrgqu,Julio,Vargas,0.97,
Ashly,Willilanms,Ashley,Williams,0.58,
Dtnizy,Areyett,Daniel,Arnette,0.55,
oDrh,looves,Dorthy,Jones,0.71,
ooBbbi,m,Bobbie,Cox,0.95,
Rqichjrs,qaub,Richard,Straub,0.95,
Meihaei,Lfep,Michael,Lopez,0.69,
lne,Dhrm,Alena,Durham,0.66,
Fvederi,Dwoen,Frederick,Downey,0.69,
eJnuifiemaleer,iWklenrson,Jennifemaleer,Wilkerson,0.64,
fne,xalzdej,Glen,Valdez,0.91,
Chrene,Gnano,Charlene,Gannon,0.06,
Ein,Bsncevtt,Edwin,Bennett,0.68,
aLrn,Loxe,Laura,Lowe,0.77,
uqsntin,uCon,Dustin,Cuneo,0.08,
tSphanei,Ormzn,Stephanie,Orme,0.95,
Kathrjym,Wlkez,Kathryn,Walker,0.73,
pAnm,Pjet,Adam,Petit,0.98,
enh,akRede,John,Reed,0.67,
Mdarizao,Gianms,Mariano,Gaines,0.95,
Dloise,Wiylbon,Delores,Wilson,0.89,
ethaer,Ldnor,Heather,Long,0.6,
Grkag,Laremence,Graig,Lawrence,0.69,
Mnateh,Suld,Mathew,Saul,0.66,
reqbe,ohysjon,Irene,Johnson,0.7,
Ramzo,Gdooales,Ramon,Gonzales,0.7,
Ann,Valjfduz,Anne,Valadez,0.54,
ran,Bnbgsb,Aaron,Bibbs,0.92,
haxmes,Brenn,James,Brennan,0.9,
Edacwrds,Ksjul,Edward,Kaul,0.76,
Margbiez,oxks,Margie,Moyes,0.97,
vrecg,Grnwodo,Greg,Greenwood,0.6,
etbpie,Wrghxtx,Debbie,Wright,0.73,
Greoy,Bnornger,Gregory,Bolinger,0.86,
Alaeaelred,Mcdandl,Alfemalered,Mcdonald,0.06,
aDwm,atye,Dawn,Batey,0.81,
Rozualpie,Brgewin,Rosalie,Bergevin,0.94,
jPtsc,Matni,Patsy,Martin,0.1,
Pzalu,Wmhgt,Paul,Wright,0.017842122,
Jrerf,hFarnklin,Jerri,Franklin,0.85,
Sostt,yzspinalk,Scott,Espinal,0.74,
kStellam,Pa,Stella,Parr,0.08,
nLad,rwpn,Linda,Brown,0.04,
Maztebw,Stfahtlman,Matthew,Stahlman,0.75,
aDrfie,Haqis,Darcie,Harris,0.97,
lrnace,Baibnmidgce,Frances,Bainbridge,0.71,
Elhd,Mboorc,Elva,Moore,0.76,
hTelms,Wiveuse,Thelma,Wise,0.54,
Jeqifemoleer,Sjulazz,Jennifemaleer,Shultz,0.57,
aCdm,rshnsno,Candy,Johnson,0.003926371,
tRickoc,Rtdzall,Rick,Randall,0.06,
oRxanneoc,Bieugs,Roxanne,Biggs,0.59,
so,sammonsd,Jose,Hammonds,0.62,
Alopnlo,cPell,Alphonso,Powell,0.53,
bicahel,oef,Michael,Rose,0.55,
Ceaokr,Mtrwtni,Cesar,Martin,0.62,
Ria,Crrolja,Rita,Carroll,0.96,
Sphyanie,gMljls,Stephanie,Mills,0.94,
rcy,ieg,Mary,Mize,0.89,
Buzcke,Stewt,Bruce,Stewart,0.57,
boer,Grimieq,Robert,Grimes,0.89,
uem,eravn,Tom,Craven,0.07,
Ieqe,mSkillern,Irene,Skillern,0.75,
Jicmp,Conlezy,Jimmy,Conley,0.7,
Lliliyan,Vaeleknzuela,Lillian,Valenzuela,0.04,
Ala,bLynks,Alicia,Lyons,0.8,
Bzinnf,Saagce,Brianna,Savage,0.83,
Fltlonu,Jckpn,Fallon,Jackson,0.05,
Jhessfac,mSott,Jessica,Smartt,0.6,
Jnjnifemaeler,Sathnez,Jennifemaleer,Sanchez,0.61,
vi,Mdap,David,Meads,0.87,
Grgoorqy,yBere,Gregory,Beyer,0.06,
Sephen,rdin,Stephen,Harding,0.53,
Mrorais,aone,Morris,Marone,0.5,
iuiad,anes,Julia,Haynes,0.84,
Amajny,Msdion,Alan,Madison,0.86,
Jennihemaleer,Rosagwze,Jennifemaleer,Rosalez,0.89,
Dfone,hxeraz,Donna,Perez,0.5,
Trwell,iaCjr,Terrell,Carr,0.76,
Jhnq,lpine,John,Arline,0.76,
aCl,Gapbleu,Carl,Gamble,0.64,
Lougrdes,Breryhzlc,Lourdes,Berryhill,0.1,
ollmsen,Stnos,Colleen,Stokes,0.016363799,
ey,Hqarrisn,Jerry,Harrison,0.05,
ybid,osBailey,David,Bailey,0.71,
Geoyglre,vtoCx,George,Cox,0.71,
eyraldien,Brotn,Geraldine,Burton,0.93,
Luo,xiRchardson,Leo,Richardson,0.011054202,
Celr,nlKini,Cheryl,King,0.03,
Rutho,tdets,Ruth,Drees,0.78,
ulmsi,Coruoxer,Elsie,Cournoyer,0.06,
Danlied,Papeineaupe,Daniel,Papineau,0.87,
np,iWlco,Wm,Wilson,0.94,
lri,Boxjytt,Eric,Bott,0.83,
eena,Stecel,Serena,Steele,0.54,
Lawrevnea,nwrews,Lawrence,Andrews,0.62,
lebbie,eHarige,Debbie,Hearne,0.56,
Davgq,Frakrwin,David,Franklin,0.59,
lizamth,Fsaan,Elizabeth,Fasano,0.9,
Chrizsxbopher,pjWilso,Christopher,Wilson,0.63,
Ffrwederict,Marsalhly,Frederick,Marshall,1,
seisirhe,otle,Desiree,Stolte,0.57,
lilei,Trlalor,Lillie,Taylor,0.51,
bwes,oJnysy,Jose,Jones,0.58,
Pakrciec,arlt,Patrice,Pratt,0.79,
Dznbimse,Kclson,Denise,Klos,0.91,
parbar,Rwobinsi,Barbara,Robinson,0.75,
Egmankuel,Bfackwela,Emanuel,Blackwell,0.5,
Goxlia,Ganey,Gloria,Gagne,0.83,
zMcazry,jdafr,Mary,Edgar,0.64,
Elizamqt,Hrerree,Elizabeth,Herrera,1,
Timoythw,Cenaye,Timothy,Chaney,0.51,
nahul,Daiyvj,Paul,Davis,0.82,
lTddo,Mnssf,Todd,Moses,0.07,
Jpoceliyvn,iKqtg,Jocelyn,King,0.76,
hlCarf,Pentsen,Clark,Petersen,0.58,
Shlsron,Flueln,Sharon,Fuller,0.62,
Suvlatcre,aBdq,Salvatore,Bandy,0.62,
Frnisc,Bxpyen,Francis,Bayne,0.63,
oJsn,orooe,Jason,Moore,0.92,
Egldlvia,Hdu,Elvia,Huss,0.71,
Ernxstilne,plcakwburn,Ernestine,Blackburn,0.64,
ealav,Stjnh,Melva,Stjohn,0.72,
Ridhard,rGkyd,Richard,Grady,0.74,
zSteph,hHod,Stephen,Hood,0.91,
Rirad,Taylyol,Richard,Taylor,0.58,
tBeuk,vCalrk,Beau,Clark,0.63,
Dondl,Iel,Donald,Ives,0.68,
Trn,sMcdowleol,Trent,Mcdowell,0.07,
snyd,Bltalokc,Cindy,Blalock,0.65,
ehilai,iMchel,Sheila,Mitchell,0.97,
oTy,Hodgdes,Troy,Hodges,0.55,
Wihlia,gKa,William,Kagan,0.54,
Chnrles,Felien,Charles,Felten,0.96,
fRicuardd,Snoswn,Richard,Snowden,0.51,
Agenlia,Gela,Angelica,Glenn,0.91,
Mikred,Manztz,Mildred,Mantz,0.08,
soRalie,Fotrt,Rosalie,Foster,0.92,
mElipzabeh,Mebeybs,Elizabeth,Meyers,0.92,
Mazby,Simsron,Mary,Simpson,0.94,
Cty,lrde,Cathy,Velarde,0.92,
prcayq,Feiluls,Tracy,Fields,0.83,
Robrreg,Riceyrh,Robert,Ricker,0.06,
Knenexm,Lkwksodn,Kenneth,Lawson,0.75,
lOan,rBdafemakeord,Olga,Bradfemaleord,0.98,
rancvkco,aishiq,Francisco,Rashid,0.05,
maobaa,Comus,Barbara,Combs,0.86,
rx,Dqviv,Fern,Davis,0.94,
Stnseey,Wangcer,Stanley,Warner,0.009305416,
nrnn,gecser,Karen,Besser,0.71,
Rojyec,Mdrgal,Royce,Madrigal,0.64,
nm,Pdznq,Ken,Paden,0.82,
Rogblet,Setphne,Robert,Stephens,0.83,
Teya,Kyh,Terry,Kay,1,
mfhomas,jel,Thomas,Field,0.08,
Aaprol,Gepntvner,April,Genthner,0.66,
Wasdndza,Whjiemr,Wanda,Whitmer,0.73,
Terenzcen,Hanlteby,Terence,Hartley,0.61,
Kzra,Andnzmss,Kira,Andress,0.72,
pamaaroa,Sahyra,Tamara,Sawyer,0.65,
Mouark,Hradxne,Mark,Harden,0.9,
cMagre,aHcnokck,Margie,Hancock,0.58,
Katherikoke,Boteid,Katherine,Boyd,0.6,
Sh,aGroge,Sue,George,0.77,
Neal,Friar,Nell,Farr,0.78,
vaie,Dak,Jamie,Day,0.6,
ppmef,Wreebr,James,Weber,0.53,
bHelbne,hCxo,Helen,Cox,0.63,
eLonh,Harirqnqton,Leah,Harrington,0.51,
Rosarmii,Pie,Rosario,Price,0.95,
kStsabn,Spparkts,Susan,Sparks,0.74,
Theeuar,howel,Theresa,Powell,0.8,
rey,Willsml,Aubrey,Williams,0.06,
Ryeebcca,Gofrdoxcn,Rebecca,Gordon,0.05,
Giio,Durmzmnd,Gino,Drummond,1,
dwaldr,Hzoang,Edward,Hogan,0.93,
Chrisdifa,cottx,Christina,Scott,0.55,
vJuxsin,Prico,Justin,Price,0.51,
Chrkleds,Ewdayrds,Charles,Edwards,0.98,
Blcrtok,kWhuitwrth,Brook,Whitworth,0.84,
brdaion,Bkafre,Marion,Baker,0.78,
argaest,Prryw,Margaret,Perry,0.6,
xPugl,Hennr,Paul,Henry,1,
Hwzny,oan,Henry,Rowan,0.64,
Sazm,Rbah,Sam,Roach,0.63,
Wllqte,Bugrs,Walter,Burgos,1,
ahavi,orgpn,David,Morgan,0.84,
eDehanw,Hofemalfeeamelman,Deeann,Hofemalefemaleman,0.67,
Micelle,Crnetn,Michelle,Cornett,0.58,
Lagsy,roe,Larry,Moore,0.99,
zrancir,Minzt,Francine,Mintz,0.78,
Chri,heallye,Chris,Beasley,1,
Lmyydga,eunh,Lynda,Kunz,0.88,
Cledu,Per,Clyde,Palmer,0.011290736,
Kilbely,Hacrvmons,Kimberly,Harmon,0.08,
Feliciam,inutsozn,Felicia,Knutson,0.07,
Spaeul,oakBer,Samuel,Baker,0.62,
Chrlistain,Robiwnton,Christina,Robinson,0.81,
Philipei,ltd,Philip,Hilt,0.74,
Davd,Cfeintovn,Dave,Clinton,0.07,
fEit,Butcl,Eva,Bull,0.7,
nKrra,s,Kara,Rea,0.72,
Vare,Chdsom,Vera,Chisolm,0.75,
Marjo,Jaas,Marion,Juan,0.04,
Rboe,Onmo,Robert,Oneal,0.92,
Natsaho,L,Natasha,Lin,0.05,
Jkoica,uock,Jovita,Houck,0.94,
Ersne,Lusnfempleodr,Ernest,Lunsfemaleord,0.08,
nL,crown,Leon,Brown,0.83,
Joqevq,Legenec,Jose,Lejeune,0.55,
Mkoeal,Wkie,Micheal,Winkel,0.79,
Wiilirgm,gsq,William,Bost,0.55,
iMcaiael,Wojoincz,Michael,Wojtowicz,0.74,
onYg,grGeen,Young,Green,0.93,
ieqw,ejade,Meg,Read,0.98,
wamas,tBinhga,Thomas,Bingham,0.57,
lfizabet,arsm,Elizabeth,Harms,0.06,
lRpah,Braun,Ralph,Bruno,0.06,
xeera,Cadmfan,Debra,Chapman,0.97,
Bvsg,Boansetl,Betsy,Blansett,0.77,
Mimlerd,bewihis,Mildred,Lewis,0.08,
ceaqueline,Brqnoxks,Jacqueline,Brooks,0.81,
Snvdra,Veqas,Sandra,Veras,0.83,
Eplailabeth,Hwakns,Elizabeth,Hawkins,0.01785318,
oJgve,Goosfdsl,Jorge,Goods,0.85,
Awnotwnio,Smonxhs,Antonio,Simons,0.59,
Myxa,tinqya,Mary,Minaya,0.79,
Watqur,Howyrd,Walter,Howard,0.5,
Chrsitbopoher,eDtveu,Christopher,Dever,0.1,
nayra,nrey,Sandra,Harvey,0.65,
Wiillat,Henradnlz,William,Hernandez,0.71,
Chrstianw,Carrmoeann,Christina,Carmean,0.08,
Gegt,Esaparz,George,Esparza,0.88,
agKthyrn,Ajyal,Kathryn,Ayala,0.96,
gn,fJohnxton,Ann,Johnson,0.53,
Kelid,Boim,Kelly,Bloom,0.75,
Dar,Sullpnv,Dora,Sullivan,0.62,
aynqra,secera,Sandra,Kucera,0.9,
psee,Bcubakwer,Jesse,Brubaker,0.81,
Kvven,oJrdan,Kevin,Jordan,0.51,
Ea,rGruan,Earl,Gordan,0.87,
hSarwo,Wesch,Sharon,Welch,0.8,
draio,Matrnl,Marion,Martin,0.73,
aMriy,Grnugawld,Mary,Grunewald,0.78,
ryann,nai,Maryann,Han,0.86,
hBartdy,Whpueeler,Brandy,Wheeler,0.78,
hnthuy,wlpes,Anthony,Maples,0.64,
Dogsas,Gadrcia,Douglas,Garcia,0.78,
Phmfilip,Reus,Philip,Rose,0.63,
uaryy,Cahmpafn,Barry,Chapman,0.78,
Knnt,ajblph,Kenneth,Ralph,0.64,
Jennieamlker,Masue,Jennifemaleer,Massey,0.011637287,
oJhi,Shaefemalefmeeleer,John,Schaefemalefemaleer,0.68,
ei,aeLnde,Eric,Lane,0.6,
Ednjah,aLcer,Edna,Lance,0.88,
Rsoplny,Wign,Roslyn,Wing,0.96,
Rwd,ccll,Randy,Mccall,0.79,
ennizs,kRobnisno,Dennis,Robinson,0.77,
fMicehl,Dmudgn,Micheal,Dugan,0.98,
Jedlome,oCrugmp,Jerome,Corum,0.66,
Diafd,lNeec,David,Neece,0.64,
kho,lAen,John,Allen,0.67,
Stthedn,aaimzs,Stephen,Jaimes,0.74,
Kellix,oolzridgfe,Kelly,Wooldridge,0.66,
Bttv,rarig,Betty,Craig,0.62,
oRberut,ores,Robert,Flores,0.72,
Doirjss,Hoagn,Doris,Hoggan,1,
Rihar,ll,Richard,Hall,0.82,
Ajlmn,mld,Alan,Reed,0.96,
Davinrdu,Cf,David,Cook,0.51,
Jefealexfdemalerey,Wiliiaams,Jefemalefemalerey,Williams,0.79,
ryp,Crerc,Gary,Cromer,0.86,
Jvemalefemamle,celm,Jefemalefemale,Pew,0.53,
Denre,jdron,Denise,Brown,0.65,
Tommazu,rwWigh,Tommy,Wright,0.79,
Dx,bTlaor,Don,Taylor,0.98,
Deroa,Kyicg,Deborah,King,0.04,
Lsie,Swthi,Lorie,Smith,0.6,
Augus,Mniurad,Augusta,Minyard,0.64,
yPmelq,zDrijlver,Pamela,Driver,0.52,
b,Ceoly,Ruby,Cooley,0.94,
pRlh,arkr,Ralph,Parker,0.95,
Parttia,Winkeq,Patricia,Winkler,0.66,
Shshoanm,bRydirk,Shoshana,Ryder,0.68,
iVnkg,add,Vicky,Waddle,0.79,
Czharlad,Perz,Charles,Perez,0.54,
Jkasohua,Otdeba,Joshua,Ojeda,0.91,
Ronnld,Gacriqa,Ronald,Garcia,0.65,
opJsua,Castqge,Joshua,Castille,1,
Jsske,Varldev,Jesse,Valdez,0.79,
oMlii,rC,Mollie,Cyr,0.56,
Loonla,Fallqfr,Lorena,Fuller,0.88,
aLqpy,Eleston,Larry,Eggleston,0.94,
Sgo,Moales,Sergio,Morales,0.6,
Mytqr,bDoxn,Myra,Dixon,0.71,
Alaaln,Galweogot,Allan,Gallegos,0.74,
aRndey,Chanddlr,Randy,Chandler,0.7,
Marcso,Hlsml,Marcos,Hills,0.9,
xlarryf,amx,Larry,James,0.98,
Jlm,Aedrsn,James,Anderson,0.96,
niEly,Mnckejl,Emily,Mickel,0.84,
nxuthony,Setwit,Anthony,Stewart,0.00100435,
S,zBrbn,Sue,Brown,0.6,
Ceea,cer,Celia,Maher,0.95,
ojs,uDlley,Jose,Dulaney,0.6,
Jen,Hcek,John,Hacker,0.78,
n,Ogoetga,Ann,Ortega,0.62,
llpda,Heny,Hulda,Henry,0.09,
Rcjiohard,Muoonejhma,Richard,Mooneyham,0.67,
Coluadi,zuhm,Claudia,Crum,0.64,
Wizlilgm,Vtse,William,Vest,0.9,
Jnirc,lrerry,Janice,Berry,0.05,
Gerravd,Hwelb,Gerard,Howell,0.84,
Rbtcca,Chvrrcia,Rebecca,Chavarria,0.79,
Anenli,aWrnphck,Annie,Warnock,0.56,
aremh,nSdoavl,Carmen,Sandoval,0.59,
Jeaunete,twck,Jeanette,Stack,0.91,
Shven,Anqedrsona,Steven,Anderson,0.07,
Jennfiemaleepr,uazzijj,Jennifemaleer,Yazzie,0.71,
Stap,xrbuin,Stacey,Rubin,0.71,
Kanhleae,Waren,Kathleen,Warren,0.89,
ornk,dEwairdsj,Frank,Edwards,0.73,
Excawrd,heop,Edward,Roe,0.07,
Kavhlewwn,uGnies,Kathleen,Gaines,0.1,
lJosphs,Landmuu,Joseph,Landrum,0.62,
Erhe,zChews,Eve,Crews,0.94,
Rahy,Mwabe,Randy,Mccabe,0.84,
Cyryit,ckeizie,Cyril,Mckenzie,0.94,
dnexa,Mamnafd,Kenna,Maynard,0.7,
cames,cmltgn,James,Milton,0.79,
Gogure,uBwxo,George,Box,0.87,
Axtoieftte,Oryaen,Antoinette,Obrien,0.93,
Diar,Schaefemalefneameler,Delia,Schaefemalefemaleer,0.6,
own,mfemalueentes,Jon,Sifemaleuentes,0.98,
Cfahajles,vBrss,Charles,Burks,0.73,
zChrlie,Mtichrvell,Charlie,Mitchell,0.84,
Rpoldt,hPaotn,Robt,Paton,0.06,
iBl,Brtl,Bill,Brant,0.88,
Vneesa,lenn,Vanessa,Glenn,0.55,
Lpegwixs,Mktchejli,Lewis,Mitchell,0.87,
Jeangytte,Johnwosun,Jeanette,Johnson,0.88,
Gkaae,rjKo,Gale,Krom,0.56,
Juaipga,Faihass,Juanita,Farias,1,
Shanta,Rodriuqez,Shawnta,Rodriquez,0.78,
ocbertu,fPkrer,Robert,Parker,0.86,
atthw,hKtgner,Matthew,Ketner,0.68,
